date,product_id,store_id,promotion_percent,promotion_type,promotion_reason
2025-05-10,P0628,CP007,15,Seasonal,End of Season
2025-05-10,P0936,CP001,10,Seasonal,End of Season
2025-05-10,P0283,CP001,10,Seasonal,End of Season
2025-05-10,P0484,CP004,10,Seasonal,End of Season
2025-05-10,P0336,CP007,15,Seasonal,End of Season
2025-05-10,P0493,CP008,15,Seasonal,End of Season
2025-05-10,P0729,CP005,15,Seasonal,End of Season
2025-05-10,P0806,CP001,15,Seasonal,End of Season
2025-05-10,P0903,CP005,15,Seasonal,End of Season
2025-05-10,P0887,CP001,10,Seasonal,End of Season
2025-05-10,P0520,CP006,10,Seasonal,End of Season
2025-05-10,P0686,CP006,15,Seasonal,End of Season
2025-05-10,P0914,CP008,15,Seasonal,End of Season
2025-05-10,P0772,CP006,15,Seasonal,End of Season
2025-05-10,P0345,CP001,15,Seasonal,End of Season
2025-05-10,P0078,CP004,10,Seasonal,End of Season
2025-05-10,P0212,CP001,10,Seasonal,End of Season
2025-05-10,P0069,CP003,15,Seasonal,End of Season
2025-05-10,P0070,CP006,15,Seasonal,End of Season
2025-05-10,P0227,CP006,15,Seasonal,End of Season
2025-05-10,P0972,CP008,10,Seasonal,End of Season
2025-05-10,P0785,CP004,10,Seasonal,End of Season
2025-05-10,P0593,CP001,15,Seasonal,End of Season
2025-05-10,P0922,CP008,15,Seasonal,End of Season
2025-05-10,P0705,CP007,10,Seasonal,End of Season
2025-05-10,P0526,CP001,10,Seasonal,End of Season
2025-05-10,P0942,CP008,15,Seasonal,End of Season
2025-05-11,P0312,CP004,10,Seasonal,End of Season
2025-05-11,P0017,CP006,10,Seasonal,End of Season
2025-05-11,P0822,CP003,15,Seasonal,End of Season
2025-05-11,P0395,CP005,15,Seasonal,End of Season
2025-05-11,P0367,CP006,10,Seasonal,End of Season
2025-05-11,P0794,CP002,10,Seasonal,End of Season
2025-05-11,P0032,CP008,10,Seasonal,End of Season
2025-05-11,P0971,CP002,10,Seasonal,End of Season
2025-05-11,P0224,CP008,10,Seasonal,End of Season
2025-05-11,P0255,CP004,10,Seasonal,End of Season
2025-05-11,P0790,CP006,15,Seasonal,End of Season
2025-05-11,P0206,CP007,10,Seasonal,End of Season
2025-05-11,P0497,CP004,10,Seasonal,End of Season
2025-05-11,P0354,CP001,10,Seasonal,End of Season
2025-05-11,P0905,CP003,10,Seasonal,End of Season
2025-05-11,P0925,CP008,15,Seasonal,End of Season
2025-05-11,P0071,CP001,10,Seasonal,End of Season
2025-05-11,P0291,CP001,15,Seasonal,End of Season
2025-05-11,P0339,CP005,10,Seasonal,End of Season
2025-05-11,P0952,CP001,10,Seasonal,End of Season
2025-05-11,P0205,CP005,15,Seasonal,End of Season
2025-05-11,P0744,CP004,10,Seasonal,End of Season
2025-05-11,P0668,CP007,10,Seasonal,End of Season
2025-05-11,P0839,CP003,10,Seasonal,End of Season
2025-05-11,P0094,CP005,15,Seasonal,End of Season
2025-05-11,P0912,CP002,10,Seasonal,End of Season
2025-05-11,P0863,CP008,10,Seasonal,End of Season
2025-05-11,P0810,CP002,10,Seasonal,End of Season
2025-05-11,P0251,CP003,10,Seasonal,End of Season
2025-05-11,P0491,CP006,15,Seasonal,End of Season
2025-05-11,P0782,CP002,15,Seasonal,End of Season
2025-05-11,P0082,CP002,10,Seasonal,End of Season
2025-05-11,P0945,CP007,10,Seasonal,End of Season
2025-05-11,P0314,CP005,10,Seasonal,End of Season
2025-05-11,P0296,CP006,10,Seasonal,End of Season
2025-05-11,P0192,CP007,10,Seasonal,End of Season
2025-05-11,P0957,CP003,15,Seasonal,End of Season
2025-05-11,P0402,CP008,10,Seasonal,End of Season
2025-05-11,P0537,CP003,15,Seasonal,End of Season
2025-05-11,P0259,CP008,15,Seasonal,End of Season
2025-05-11,P0006,CP007,10,Seasonal,End of Season
2025-05-11,P0154,CP004,15,Seasonal,End of Season
2025-05-11,P0475,CP006,10,Seasonal,End of Season
2025-05-11,P0517,CP005,10,Seasonal,End of Season
2025-05-11,P0419,CP007,15,Seasonal,End of Season
2025-05-11,P0562,CP002,15,Seasonal,End of Season
2025-05-11,P0083,CP005,15,Seasonal,End of Season
2025-05-11,P0150,CP002,15,Seasonal,End of Season
2025-05-11,P0793,CP004,10,Seasonal,End of Season
2025-05-11,P0399,CP006,15,Seasonal,End of Season
2025-05-11,P0880,CP003,15,Seasonal,End of Season
2025-05-11,P0829,CP003,10,Seasonal,End of Season
2025-05-11,P0262,CP008,15,Seasonal,End of Season
2025-05-11,P0578,CP004,10,Seasonal,End of Season
2025-05-11,P0799,CP001,10,Seasonal,End of Season
2025-05-11,P0404,CP002,10,Seasonal,End of Season
2025-05-11,P0422,CP002,10,Seasonal,End of Season
2025-05-11,P0018,CP008,15,Seasonal,End of Season
2025-05-11,P0969,CP001,15,Seasonal,End of Season
2025-05-11,P0065,CP008,15,Seasonal,End of Season
2025-05-11,P0715,CP003,10,Seasonal,End of Season
2025-05-11,P0506,CP001,15,Seasonal,End of Season
2025-05-11,P0346,CP007,15,Seasonal,End of Season
2025-05-11,P0142,CP007,15,Seasonal,End of Season
2025-05-11,P0888,CP001,10,Seasonal,End of Season
2025-05-11,P0239,CP004,15,Seasonal,End of Season
2025-05-11,P0688,CP008,15,Seasonal,End of Season
2025-05-11,P0719,CP005,15,Seasonal,End of Season
2025-05-11,P0164,CP003,10,Seasonal,End of Season
2025-05-11,P0481,CP007,10,Seasonal,End of Season
2025-05-11,P0496,CP005,15,Seasonal,End of Season
2025-05-11,P0808,CP004,15,Seasonal,End of Season
2025-05-11,P0470,CP001,15,Seasonal,End of Season
2025-05-11,P0706,CP001,15,Seasonal,End of Season
2025-05-11,P0246,CP005,15,Seasonal,End of Season
2025-05-11,P0219,CP001,10,Seasonal,End of Season
2025-05-11,P0489,CP004,10,Seasonal,End of Season
2025-05-11,P0580,CP007,15,Seasonal,End of Season
2025-05-11,P0148,CP002,10,Seasonal,End of Season
2025-05-11,P0151,CP001,10,Seasonal,End of Season
2025-05-12,P0345,CP004,15,Seasonal,End of Season
2025-05-12,P0775,CP005,15,Seasonal,End of Season
2025-05-12,P0661,CP004,15,Seasonal,End of Season
2025-05-12,P0669,CP006,15,Seasonal,End of Season
2025-05-12,P0450,CP002,15,Seasonal,End of Season
2025-05-12,P0521,CP007,15,Seasonal,End of Season
2025-05-12,P0821,CP006,15,Seasonal,End of Season
2025-05-12,P0509,CP003,15,Seasonal,End of Season
2025-05-12,P0481,CP002,15,Seasonal,End of Season
2025-05-12,P0462,CP006,15,Seasonal,End of Season
2025-05-12,P0951,CP008,15,Seasonal,End of Season
2025-05-12,P0413,CP007,10,Seasonal,End of Season
2025-05-12,P0084,CP007,15,Seasonal,End of Season
2025-05-12,P0793,CP005,10,Seasonal,End of Season
2025-05-12,P0947,CP006,15,Seasonal,End of Season
2025-05-12,P0739,CP002,15,Seasonal,End of Season
2025-05-12,P0307,CP003,10,Seasonal,End of Season
2025-05-12,P0599,CP005,15,Seasonal,End of Season
2025-05-12,P0691,CP006,10,Seasonal,End of Season
2025-05-12,P0605,CP002,10,Seasonal,End of Season
2025-05-12,P0464,CP008,15,Seasonal,End of Season
2025-05-12,P0068,CP003,15,Seasonal,End of Season
2025-05-12,P0388,CP001,15,Seasonal,End of Season
2025-05-12,P0780,CP006,15,Seasonal,End of Season
2025-05-12,P0328,CP004,15,Seasonal,End of Season
2025-05-12,P0076,CP002,10,Seasonal,End of Season
2025-05-12,P0425,CP005,15,Seasonal,End of Season
2025-05-12,P0200,CP001,10,Seasonal,End of Season
2025-05-12,P0066,CP001,10,Seasonal,End of Season
2025-05-12,P0709,CP007,10,Seasonal,End of Season
2025-05-12,P0809,CP008,10,Seasonal,End of Season
2025-05-12,P0716,CP004,10,Seasonal,End of Season
2025-05-12,P0756,CP004,15,Seasonal,End of Season
2025-05-12,P0073,CP005,10,Seasonal,End of Season
2025-05-12,P0321,CP005,10,Seasonal,End of Season
2025-05-12,P0686,CP007,10,Seasonal,End of Season
2025-05-12,P0975,CP002,10,Seasonal,End of Season
2025-05-12,P0327,CP003,15,Seasonal,End of Season
2025-05-12,P0920,CP006,10,Seasonal,End of Season
2025-05-12,P0919,CP001,15,Seasonal,End of Season
2025-05-12,P0368,CP008,15,Seasonal,End of Season
2025-05-12,P0978,CP007,10,Seasonal,End of Season
2025-05-12,P0879,CP008,10,Seasonal,End of Season
2025-05-12,P0242,CP002,15,Seasonal,End of Season
2025-05-12,P0053,CP003,15,Seasonal,End of Season
2025-05-12,P0586,CP008,10,Seasonal,End of Season
2025-05-12,P0864,CP008,10,Seasonal,End of Season
2025-05-12,P0311,CP005,10,Seasonal,End of Season
2025-05-12,P0393,CP002,10,Seasonal,End of Season
2025-05-12,P0576,CP006,15,Seasonal,End of Season
2025-05-12,P0064,CP005,10,Seasonal,End of Season
2025-05-12,P0998,CP007,10,Seasonal,End of Season
2025-05-12,P0060,CP002,10,Seasonal,End of Season
2025-05-12,P0295,CP002,10,Seasonal,End of Season
2025-05-12,P0033,CP008,10,Seasonal,End of Season
2025-05-12,P0685,CP005,10,Seasonal,End of Season
2025-05-12,P0052,CP004,10,Seasonal,End of Season
2025-05-12,P0275,CP008,15,Seasonal,End of Season
2025-05-12,P0140,CP003,10,Seasonal,End of Season
2025-05-12,P0260,CP008,10,Seasonal,End of Season
2025-05-12,P0563,CP001,15,Seasonal,End of Season
2025-05-12,P0715,CP004,15,Seasonal,End of Season
2025-05-12,P0109,CP005,15,Seasonal,End of Season
2025-05-12,P0844,CP008,10,Seasonal,End of Season
2025-05-12,P0674,CP001,15,Seasonal,End of Season
2025-05-12,P0158,CP005,15,Seasonal,End of Season
2025-05-12,P0056,CP005,10,Seasonal,End of Season
2025-05-12,P0772,CP004,15,Seasonal,End of Season
2025-05-12,P0021,CP008,15,Seasonal,End of Season
2025-05-12,P0862,CP008,15,Seasonal,End of Season
2025-05-12,P0843,CP007,15,Seasonal,End of Season
2025-05-12,P0877,CP003,15,Seasonal,End of Season
2025-05-12,P0487,CP004,10,Seasonal,End of Season
2025-05-12,P0648,CP007,15,Seasonal,End of Season
2025-05-12,P0996,CP004,10,Seasonal,End of Season
2025-05-12,P0539,CP001,10,Seasonal,End of Season
2025-05-12,P0415,CP008,15,Seasonal,End of Season
2025-05-12,P0362,CP004,15,Seasonal,End of Season
2025-05-12,P0036,CP008,15,Seasonal,End of Season
2025-05-12,P0974,CP005,10,Seasonal,End of Season
2025-05-13,P0172,CP002,10,Seasonal,End of Season
2025-05-13,P0954,CP001,15,Seasonal,End of Season
2025-05-13,P0431,CP003,10,Seasonal,End of Season
2025-05-13,P0189,CP001,15,Seasonal,End of Season
2025-05-13,P0155,CP006,10,Seasonal,End of Season
2025-05-13,P0504,CP007,15,Seasonal,End of Season
2025-05-13,P0437,CP005,15,Seasonal,End of Season
2025-05-13,P0092,CP003,15,Seasonal,End of Season
2025-05-13,P0492,CP005,10,Seasonal,End of Season
2025-05-13,P0666,CP005,15,Seasonal,End of Season
2025-05-13,P0086,CP008,10,Seasonal,End of Season
2025-05-13,P0046,CP003,15,Seasonal,End of Season
2025-05-13,P0402,CP006,10,Seasonal,End of Season
2025-05-13,P0328,CP001,10,Seasonal,End of Season
2025-05-13,P0675,CP005,10,Seasonal,End of Season
2025-05-13,P0388,CP001,10,Seasonal,End of Season
2025-05-13,P0484,CP007,10,Seasonal,End of Season
2025-05-13,P0917,CP006,10,Seasonal,End of Season
2025-05-13,P0771,CP005,15,Seasonal,End of Season
2025-05-13,P0310,CP003,15,Seasonal,End of Season
2025-05-13,P0563,CP004,15,Seasonal,End of Season
2025-05-13,P0641,CP002,10,Seasonal,End of Season
2025-05-13,P0274,CP006,10,Seasonal,End of Season
2025-05-13,P0361,CP004,15,Seasonal,End of Season
2025-05-13,P0025,CP005,15,Seasonal,End of Season
2025-05-13,P0048,CP006,10,Seasonal,End of Season
2025-05-13,P0454,CP008,15,Seasonal,End of Season
2025-05-13,P0065,CP005,10,Seasonal,End of Season
2025-05-13,P0234,CP008,10,Seasonal,End of Season
2025-05-13,P0353,CP003,10,Seasonal,End of Season
2025-05-13,P0857,CP007,15,Seasonal,End of Season
2025-05-13,P0433,CP006,15,Seasonal,End of Season
2025-05-13,P0561,CP008,10,Seasonal,End of Season
2025-05-13,P0033,CP005,15,Seasonal,End of Season
2025-05-13,P0814,CP006,10,Seasonal,End of Season
2025-05-13,P0662,CP006,10,Seasonal,End of Season
2025-05-13,P0826,CP004,15,Seasonal,End of Season
2025-05-13,P0469,CP004,15,Seasonal,End of Season
2025-05-13,P0264,CP002,15,Seasonal,End of Season
2025-05-13,P0759,CP008,10,Seasonal,End of Season
2025-05-13,P0538,CP007,15,Seasonal,End of Season
2025-05-13,P0945,CP004,15,Seasonal,End of Season
2025-05-13,P0592,CP005,15,Seasonal,End of Season
2025-05-13,P0902,CP002,15,Seasonal,End of Season
2025-05-13,P0988,CP004,10,Seasonal,End of Season
2025-05-13,P0075,CP005,10,Seasonal,End of Season
2025-05-13,P0073,CP008,10,Seasonal,End of Season
2025-05-13,P0036,CP008,10,Seasonal,End of Season
2025-05-13,P0141,CP007,15,Seasonal,End of Season
2025-05-13,P0255,CP003,15,Seasonal,End of Season
2025-05-13,P0415,CP003,15,Seasonal,End of Season
2025-05-13,P0572,CP002,10,Seasonal,End of Season
2025-05-13,P0019,CP004,10,Seasonal,End of Season
2025-05-13,P0709,CP007,10,Seasonal,End of Season
2025-05-13,P0735,CP006,10,Seasonal,End of Season
2025-05-13,P0557,CP004,15,Seasonal,End of Season
2025-05-13,P0390,CP003,15,Seasonal,End of Season
2025-05-13,P0571,CP001,15,Seasonal,End of Season
2025-05-13,P0944,CP008,15,Seasonal,End of Season
2025-05-13,P0432,CP006,15,Seasonal,End of Season
2025-05-13,P0135,CP001,10,Seasonal,End of Season
2025-05-13,P0973,CP004,15,Seasonal,End of Season
2025-05-13,P0618,CP007,15,Seasonal,End of Season
2025-05-13,P0601,CP002,10,Seasonal,End of Season
2025-05-13,P0501,CP006,10,Seasonal,End of Season
2025-05-13,P0831,CP007,15,Seasonal,End of Season
2025-05-13,P0414,CP001,10,Seasonal,End of Season
2025-05-13,P0093,CP003,10,Seasonal,End of Season
2025-05-13,P0887,CP007,10,Seasonal,End of Season
2025-05-13,P0341,CP003,10,Seasonal,End of Season
2025-05-13,P0452,CP002,15,Seasonal,End of Season
2025-05-13,P0297,CP003,10,Seasonal,End of Season
2025-05-13,P0679,CP004,15,Seasonal,End of Season
2025-05-13,P0706,CP005,15,Seasonal,End of Season
2025-05-13,P0891,CP001,10,Seasonal,End of Season
2025-05-13,P0226,CP003,10,Seasonal,End of Season
2025-05-13,P0838,CP006,10,Seasonal,End of Season
2025-05-13,P0332,CP003,15,Seasonal,End of Season
2025-05-13,P0137,CP003,15,Seasonal,End of Season
2025-05-13,P0318,CP003,15,Seasonal,End of Season
2025-05-14,P0244,CP004,10,Seasonal,End of Season
2025-05-14,P0297,CP002,10,Seasonal,End of Season
2025-05-14,P0661,CP001,10,Seasonal,End of Season
2025-05-14,P0432,CP002,10,Seasonal,End of Season
2025-05-14,P0505,CP007,10,Seasonal,End of Season
2025-05-14,P0212,CP004,10,Seasonal,End of Season
2025-05-14,P0735,CP003,10,Seasonal,End of Season
2025-05-14,P0243,CP007,10,Seasonal,End of Season
2025-05-14,P0569,CP008,10,Seasonal,End of Season
2025-05-14,P0831,CP008,10,Seasonal,End of Season
2025-05-14,P0289,CP001,15,Seasonal,End of Season
2025-05-14,P0893,CP007,15,Seasonal,End of Season
2025-05-14,P1000,CP008,15,Seasonal,End of Season
2025-05-14,P0330,CP003,10,Seasonal,End of Season
2025-05-14,P0350,CP002,15,Seasonal,End of Season
2025-05-14,P0841,CP002,10,Seasonal,End of Season
2025-05-14,P0596,CP008,15,Seasonal,End of Season
2025-05-14,P0027,CP001,10,Seasonal,End of Season
2025-05-14,P0327,CP003,10,Seasonal,End of Season
2025-05-14,P0519,CP006,15,Seasonal,End of Season
2025-05-14,P0172,CP003,15,Seasonal,End of Season
2025-05-14,P0590,CP001,15,Seasonal,End of Season
2025-05-14,P0319,CP002,10,Seasonal,End of Season
2025-05-14,P0090,CP004,15,Seasonal,End of Season
2025-05-14,P0741,CP004,10,Seasonal,End of Season
2025-05-14,P0508,CP008,15,Seasonal,End of Season
2025-05-14,P0816,CP001,10,Seasonal,End of Season
2025-05-14,P0967,CP006,15,Seasonal,End of Season
2025-05-14,P0447,CP008,10,Seasonal,End of Season
2025-05-14,P0654,CP003,15,Seasonal,End of Season
2025-05-14,P0284,CP003,10,Seasonal,End of Season
2025-05-14,P0274,CP001,15,Seasonal,End of Season
2025-05-14,P0149,CP003,10,Seasonal,End of Season
2025-05-14,P0708,CP007,10,Seasonal,End of Season
2025-05-14,P0312,CP006,15,Seasonal,End of Season
2025-05-14,P0775,CP002,15,Seasonal,End of Season
2025-05-14,P0260,CP002,15,Seasonal,End of Season
2025-05-14,P0338,CP008,10,Seasonal,End of Season
2025-05-14,P0826,CP002,15,Seasonal,End of Season
2025-05-14,P0356,CP005,10,Seasonal,End of Season
2025-05-14,P0602,CP006,10,Seasonal,End of Season
2025-05-14,P0120,CP002,15,Seasonal,End of Season
2025-05-14,P0014,CP006,10,Seasonal,End of Season
2025-05-14,P0198,CP003,15,Seasonal,End of Season
2025-05-14,P0324,CP005,15,Seasonal,End of Season
2025-05-14,P0548,CP007,10,Seasonal,End of Season
2025-05-14,P0523,CP001,15,Seasonal,End of Season
2025-05-14,P0448,CP001,15,Seasonal,End of Season
2025-05-14,P0255,CP004,10,Seasonal,End of Season
2025-05-14,P0066,CP005,10,Seasonal,End of Season
2025-05-14,P0384,CP005,15,Seasonal,End of Season
2025-05-14,P0055,CP006,10,Seasonal,End of Season
2025-05-14,P0397,CP006,10,Seasonal,End of Season
2025-05-14,P0147,CP004,15,Seasonal,End of Season
2025-05-14,P0446,CP003,15,Seasonal,End of Season
2025-05-14,P0420,CP002,10,Seasonal,End of Season
2025-05-14,P0930,CP003,15,Seasonal,End of Season
2025-05-14,P0390,CP002,15,Seasonal,End of Season
2025-05-14,P0648,CP008,15,Seasonal,End of Season
2025-05-14,P0209,CP008,15,Seasonal,End of Season
2025-05-14,P0539,CP002,10,Seasonal,End of Season
2025-05-14,P0922,CP004,15,Seasonal,End of Season
2025-05-14,P0155,CP006,10,Seasonal,End of Season
2025-05-14,P0124,CP007,15,Seasonal,End of Season
2025-05-14,P0117,CP002,10,Seasonal,End of Season
2025-05-14,P0475,CP001,15,Seasonal,End of Season
2025-05-14,P0933,CP004,15,Seasonal,End of Season
2025-05-14,P0676,CP005,15,Seasonal,End of Season
2025-05-14,P0769,CP002,10,Seasonal,End of Season
2025-05-14,P0133,CP002,15,Seasonal,End of Season
2025-05-14,P0736,CP006,15,Seasonal,End of Season
2025-05-14,P0945,CP006,15,Seasonal,End of Season
2025-05-14,P0754,CP004,15,Seasonal,End of Season
2025-05-14,P0914,CP001,10,Seasonal,End of Season
2025-05-14,P0142,CP002,15,Seasonal,End of Season
2025-05-14,P0067,CP005,15,Seasonal,End of Season
2025-05-14,P0567,CP007,15,Seasonal,End of Season
2025-05-14,P0698,CP005,10,Seasonal,End of Season
2025-05-14,P0962,CP006,10,Seasonal,End of Season
2025-05-14,P0975,CP007,10,Seasonal,End of Season
2025-05-15,P0872,CP006,15,Seasonal,End of Season
2025-05-15,P0832,CP007,10,Seasonal,End of Season
2025-05-15,P0840,CP002,10,Seasonal,End of Season
2025-05-15,P0003,CP003,10,Seasonal,End of Season
2025-05-15,P0156,CP008,15,Seasonal,End of Season
2025-05-15,P0098,CP005,15,Seasonal,End of Season
2025-05-15,P0570,CP005,10,Seasonal,End of Season
2025-05-15,P0442,CP006,15,Seasonal,End of Season
2025-05-15,P0246,CP006,15,Seasonal,End of Season
2025-05-15,P0713,CP008,15,Seasonal,End of Season
2025-05-15,P0032,CP004,10,Seasonal,End of Season
2025-05-15,P0590,CP008,10,Seasonal,End of Season
2025-05-15,P0827,CP006,15,Seasonal,End of Season
2025-05-15,P0600,CP006,15,Seasonal,End of Season
2025-05-15,P0736,CP003,10,Seasonal,End of Season
2025-05-15,P0030,CP005,15,Seasonal,End of Season
2025-05-15,P0410,CP003,10,Seasonal,End of Season
2025-05-15,P0369,CP003,15,Seasonal,End of Season
2025-05-15,P0921,CP008,15,Seasonal,End of Season
2025-05-15,P0710,CP008,15,Seasonal,End of Season
2025-05-15,P0492,CP005,15,Seasonal,End of Season
2025-05-15,P0392,CP003,15,Seasonal,End of Season
2025-05-15,P0709,CP007,15,Seasonal,End of Season
2025-05-15,P0155,CP003,15,Seasonal,End of Season
2025-05-15,P0674,CP003,10,Seasonal,End of Season
2025-05-15,P0165,CP005,15,Seasonal,End of Season
2025-05-15,P0264,CP005,10,Seasonal,End of Season
2025-05-15,P0213,CP004,15,Seasonal,End of Season
2025-05-15,P0066,CP007,10,Seasonal,End of Season
2025-05-15,P0310,CP005,10,Seasonal,End of Season
2025-05-15,P0474,CP007,10,Seasonal,End of Season
2025-05-15,P0837,CP001,15,Seasonal,End of Season
2025-05-15,P0393,CP004,15,Seasonal,End of Season
2025-05-15,P0448,CP006,15,Seasonal,End of Season
2025-05-15,P0510,CP004,15,Seasonal,End of Season
2025-05-15,P0011,CP004,10,Seasonal,End of Season
2025-05-15,P0620,CP006,10,Seasonal,End of Season
2025-05-15,P0925,CP007,10,Seasonal,End of Season
2025-05-15,P0409,CP007,15,Seasonal,End of Season
2025-05-15,P0347,CP005,15,Seasonal,End of Season
2025-05-15,P0651,CP006,15,Seasonal,End of Season
2025-05-15,P0358,CP004,10,Seasonal,End of Season
2025-05-15,P0561,CP003,10,Seasonal,End of Season
2025-05-15,P0890,CP004,15,Seasonal,End of Season
2025-05-15,P0830,CP004,15,Seasonal,End of Season
2025-05-15,P0847,CP008,15,Seasonal,End of Season
2025-05-15,P0243,CP005,10,Seasonal,End of Season
2025-05-15,P0353,CP007,15,Seasonal,End of Season
2025-05-15,P0531,CP003,10,Seasonal,End of Season
2025-05-15,P0445,CP001,10,Seasonal,End of Season
2025-05-15,P0503,CP006,15,Seasonal,End of Season
2025-05-15,P0494,CP007,10,Seasonal,End of Season
2025-05-15,P0172,CP004,10,Seasonal,End of Season
2025-05-15,P0883,CP008,10,Seasonal,End of Season
2025-05-15,P0605,CP006,10,Seasonal,End of Season
2025-05-15,P0903,CP006,15,Seasonal,End of Season
2025-05-15,P0254,CP007,10,Seasonal,End of Season
2025-05-15,P0848,CP006,15,Seasonal,End of Season
2025-05-15,P0749,CP008,10,Seasonal,End of Season
2025-05-15,P0007,CP006,15,Seasonal,End of Season
2025-05-15,P0604,CP008,10,Seasonal,End of Season
2025-05-15,P0421,CP001,15,Seasonal,End of Season
2025-05-15,P0297,CP007,10,Seasonal,End of Season
2025-05-15,P0285,CP003,15,Seasonal,End of Season
2025-05-15,P0638,CP003,15,Seasonal,End of Season
2025-05-15,P0112,CP006,10,Seasonal,End of Season
2025-05-15,P0835,CP003,10,Seasonal,End of Season
2025-05-15,P0928,CP002,15,Seasonal,End of Season
2025-05-15,P0119,CP002,10,Seasonal,End of Season
2025-05-15,P0260,CP007,10,Seasonal,End of Season
2025-05-15,P0631,CP008,10,Seasonal,End of Season
2025-05-15,P0395,CP006,15,Seasonal,End of Season
2025-05-15,P0982,CP005,10,Seasonal,End of Season
2025-05-15,P0771,CP003,15,Seasonal,End of Season
2025-05-15,P0073,CP007,15,Seasonal,End of Season
2025-05-15,P0530,CP008,15,Seasonal,End of Season
2025-05-15,P0330,CP008,10,Seasonal,End of Season
2025-05-15,P0284,CP001,10,Seasonal,End of Season
2025-05-15,P0685,CP003,15,Seasonal,End of Season
2025-05-15,P0061,CP006,15,Seasonal,End of Season
2025-05-16,P0457,CP004,15,Seasonal,End of Season
2025-05-16,P0645,CP003,10,Seasonal,End of Season
2025-05-16,P0038,CP007,10,Seasonal,End of Season
2025-05-16,P0117,CP008,15,Seasonal,End of Season
2025-05-16,P0937,CP004,10,Seasonal,End of Season
2025-05-16,P0393,CP005,15,Seasonal,End of Season
2025-05-16,P0717,CP002,15,Seasonal,End of Season
2025-05-16,P0742,CP007,15,Seasonal,End of Season
2025-05-16,P0130,CP001,15,Seasonal,End of Season
2025-05-16,P0709,CP007,15,Seasonal,End of Season
2025-05-16,P0283,CP005,15,Seasonal,End of Season
2025-05-16,P0207,CP002,10,Seasonal,End of Season
2025-05-16,P0488,CP008,15,Seasonal,End of Season
2025-05-16,P0706,CP008,10,Seasonal,End of Season
2025-05-16,P0873,CP008,10,Seasonal,End of Season
2025-05-16,P0418,CP004,10,Seasonal,End of Season
2025-05-16,P0955,CP005,15,Seasonal,End of Season
2025-05-16,P0044,CP002,10,Seasonal,End of Season
2025-05-16,P0931,CP005,10,Seasonal,End of Season
2025-05-16,P0856,CP001,15,Seasonal,End of Season
2025-05-16,P0821,CP003,10,Seasonal,End of Season
2025-05-16,P0342,CP008,10,Seasonal,End of Season
2025-05-16,P0040,CP002,15,Seasonal,End of Season
2025-05-16,P0137,CP004,15,Seasonal,End of Season
2025-05-16,P0699,CP002,10,Seasonal,End of Season
2025-05-16,P0289,CP008,15,Seasonal,End of Season
2025-05-16,P0442,CP002,15,Seasonal,End of Season
2025-05-16,P0629,CP002,15,Seasonal,End of Season
2025-05-16,P0917,CP008,10,Seasonal,End of Season
2025-05-16,P0216,CP008,15,Seasonal,End of Season
2025-05-16,P0241,CP003,10,Seasonal,End of Season
2025-05-16,P0435,CP003,10,Seasonal,End of Season
2025-05-16,P0405,CP004,15,Seasonal,End of Season
2025-05-16,P0576,CP007,15,Seasonal,End of Season
2025-05-16,P0963,CP007,10,Seasonal,End of Season
2025-05-16,P0836,CP004,15,Seasonal,End of Season
2025-05-16,P0495,CP003,15,Seasonal,End of Season
2025-05-16,P0614,CP005,15,Seasonal,End of Season
2025-05-16,P0274,CP004,10,Seasonal,End of Season
2025-05-16,P0841,CP003,15,Seasonal,End of Season
2025-05-16,P0383,CP005,15,Seasonal,End of Season
2025-05-16,P0711,CP004,10,Seasonal,End of Season
2025-05-16,P0482,CP008,15,Seasonal,End of Season
2025-05-16,P0328,CP004,10,Seasonal,End of Season
2025-05-16,P0317,CP005,15,Seasonal,End of Season
2025-05-16,P0246,CP004,10,Seasonal,End of Season
2025-05-16,P0436,CP008,10,Seasonal,End of Season
2025-05-16,P0974,CP008,10,Seasonal,End of Season
2025-05-16,P0051,CP003,10,Seasonal,End of Season
2025-05-16,P0203,CP006,15,Seasonal,End of Season
2025-05-16,P0774,CP006,10,Seasonal,End of Season
2025-05-16,P0492,CP008,15,Seasonal,End of Season
2025-05-16,P0131,CP006,10,Seasonal,End of Season
2025-05-16,P0352,CP003,15,Seasonal,End of Season
2025-05-16,P0932,CP005,15,Seasonal,End of Season
2025-05-16,P0956,CP006,15,Seasonal,End of Season
2025-05-16,P0312,CP002,10,Seasonal,End of Season
2025-05-16,P0793,CP003,15,Seasonal,End of Season
2025-05-16,P0936,CP005,10,Seasonal,End of Season
2025-05-16,P0099,CP004,15,Seasonal,End of Season
2025-05-16,P0092,CP002,15,Seasonal,End of Season
2025-05-16,P0996,CP001,15,Seasonal,End of Season
2025-05-16,P0988,CP003,10,Seasonal,End of Season
2025-05-16,P0178,CP002,10,Seasonal,End of Season
2025-05-16,P0922,CP008,15,Seasonal,End of Season
2025-05-16,P0329,CP001,15,Seasonal,End of Season
2025-05-16,P0677,CP005,15,Seasonal,End of Season
2025-05-16,P0362,CP001,10,Seasonal,End of Season
2025-05-16,P0197,CP008,15,Seasonal,End of Season
2025-05-16,P0387,CP004,10,Seasonal,End of Season
2025-05-16,P0094,CP006,15,Seasonal,End of Season
