date,store_id,product_id,current_stock,reorder_level,max_stock,supplier_lead_time
2025-11-22,CP003,P0672,143,29,202,3
2025-11-22,CP003,P0919,112,45,298,5
2025-11-22,CP003,P0961,81,77,504,5
2025-11-22,CP003,P0773,153,35,183,10
2025-11-22,CP003,P0320,213,75,586,14
2025-11-22,CP003,P0719,11,5,30,7
2025-11-22,CP003,P0599,232,71,477,5
2025-11-22,CP003,P0560,42,13,99,5
2025-11-22,CP003,P0213,102,21,215,14
2025-11-22,CP003,P0689,41,9,64,10
2025-11-22,CP003,P0602,89,36,231,14
2025-11-22,CP003,P0717,114,25,227,10
2025-11-22,CP003,P0133,196,38,285,7
2025-11-22,CP003,P0265,138,26,274,5
2025-11-22,CP003,P0510,43,9,93,10
2025-11-22,CP003,P0667,108,39,419,3
2025-11-22,CP003,P0527,163,22,211,14
2025-11-22,CP003,P0875,11,5,30,14
2025-11-22,CP003,P0943,23,5,30,7
2025-11-22,CP003,P0268,52,26,308,7
2025-11-22,CP003,P0707,74,33,192,3
2025-11-22,CP003,P0145,285,38,349,5
2025-11-22,CP003,P0448,221,40,385,5
2025-11-22,CP003,P0051,128,38,340,14
2025-11-22,CP003,P0276,11,5,30,5
2025-11-22,CP003,P0536,214,41,313,7
2025-11-22,CP003,P0590,366,78,496,7
2025-11-22,CP003,P0984,27,24,141,14
2025-11-22,CP003,P0022,187,50,280,14
2025-11-22,CP004,P0344,177,28,253,10
2025-11-22,CP004,P0836,207,46,481,7
2025-11-22,CP004,P0106,18,15,164,3
2025-11-22,CP004,P0381,61,37,175,3
2025-11-22,CP004,P0730,139,32,191,5
2025-11-22,CP004,P0903,75,18,141,10
2025-11-22,CP004,P0933,18,9,75,3
2025-11-22,CP004,P0222,133,31,285,14
2025-11-22,CP004,P0216,110,35,356,5
2025-11-22,CP004,P0119,99,30,175,7
2025-11-22,CP004,P0067,44,10,77,14
2025-11-22,CP004,P0384,50,33,187,5
2025-11-22,CP004,P0726,157,54,362,14
2025-11-22,CP004,P0161,19,5,30,3
2025-11-22,CP004,P0452,56,41,261,14
2025-11-22,CP004,P0873,16,6,42,14
2025-11-22,CP004,P0253,157,26,202,3
2025-11-22,CP004,P0276,19,5,30,5
2025-11-22,CP004,P0848,146,33,261,5
2025-11-22,CP004,P0938,94,27,194,10
2025-11-22,CP004,P0562,94,26,257,10
2025-11-22,CP004,P0234,50,24,184,14
2025-11-22,CP004,P0535,18,10,97,7
2025-11-22,CP004,P0315,44,18,208,3
2025-11-22,CP004,P0689,9,7,80,3
2025-11-22,CP004,P0811,130,22,221,7
2025-11-22,CP004,P0325,146,31,200,5
2025-11-22,CP004,P0373,38,34,293,14
2025-11-22,CP004,P0358,102,28,174,5
2025-11-22,CP004,P0507,143,35,263,3
2025-11-22,CP004,P0033,86,18,138,3
2025-11-22,CP004,P0049,170,25,221,5
2025-11-22,CP004,P0088,202,37,341,7
2025-11-22,CP005,P0486,135,22,221,14
2025-11-22,CP005,P0576,113,20,145,7
2025-11-22,CP005,P0714,101,29,156,3
2025-11-22,CP005,P0110,28,26,176,3
2025-11-22,CP005,P0912,64,20,206,7
2025-11-22,CP005,P0582,98,23,156,3
2025-11-22,CP005,P0587,64,31,166,14
2025-11-22,CP005,P0457,30,7,51,14
2025-11-22,CP005,P0928,57,16,105,5
2025-11-22,CP005,P0485,127,58,323,5
2025-11-22,CP005,P0281,53,21,196,7
2025-11-22,CP005,P0632,106,31,194,7
2025-11-22,CP005,P0270,188,66,703,3
2025-11-22,CP005,P0600,46,37,221,10
2025-11-22,CP005,P0667,47,34,289,14
2025-11-22,CP005,P0223,201,32,262,3
2025-11-22,CP005,P0253,85,24,236,5
2025-11-22,CP005,P0200,45,16,101,14
2025-11-22,CP005,P0727,168,77,842,3
2025-11-22,CP005,P0501,14,5,30,14
2025-11-22,CP005,P0703,45,26,144,14
2025-11-22,CP005,P0179,98,21,153,3
2025-11-22,CP005,P0354,128,33,227,7
2025-11-22,CP005,P0039,49,22,170,5
2025-11-22,CP006,P0647,209,114,735,3
2025-11-22,CP006,P0661,53,10,93,7
2025-11-22,CP006,P0941,122,61,414,5
2025-11-22,CP006,P0923,302,65,602,5
2025-11-22,CP006,P0230,140,110,519,10
2025-11-22,CP006,P0574,202,57,429,5
2025-11-22,CP006,P0532,268,93,784,14
2025-11-22,CP006,P0886,17,5,30,10
2025-11-22,CP006,P0768,748,127,1146,5
2025-11-22,CP006,P0846,73,21,123,3
2025-11-22,CP006,P0207,482,119,1068,14
2025-11-22,CP006,P0657,45,39,197,3
2025-11-22,CP006,P0272,134,75,380,7
2025-11-22,CP006,P0792,236,41,403,3
2025-11-22,CP006,P0205,313,75,385,5
2025-11-22,CP006,P0942,582,142,1266,7
2025-11-22,CP006,P0547,62,10,89,14
2025-11-22,CP006,P0321,276,41,380,10
2025-11-22,CP006,P0316,48,53,536,5
2025-11-22,CP006,P0706,26,25,175,3
2025-11-22,CP006,P0761,182,47,510,3
2025-11-22,CP006,P0623,360,82,403,5
2025-11-22,CP006,P0713,352,181,1426,5
2025-11-22,CP006,P0705,82,40,174,3
2025-11-22,CP006,P0674,200,101,693,5
2025-11-22,CP006,P0361,84,28,239,3
2025-11-22,CP006,P0190,394,53,431,3
2025-11-22,CP006,P0982,88,15,159,14
2025-11-22,CP006,P0418,456,143,703,14
2025-11-22,CP006,P0652,78,64,353,10
2025-11-22,CP006,P0633,146,51,324,5
2025-11-22,CP006,P0622,249,54,394,7
2025-11-22,CP006,P0599,338,90,956,3
2025-11-22,CP006,P0090,248,53,315,10
2025-11-22,CP006,P0933,130,17,155,7
2025-11-22,CP006,P0322,271,93,768,7
2025-11-22,CP006,P0020,721,122,1238,14
2025-11-22,CP006,P0834,80,15,110,7
2025-11-22,CP006,P0634,117,76,447,14
2025-11-22,CP006,P0056,88,64,524,14
2025-11-22,CP006,P0167,166,45,358,7
2025-11-22,CP006,P0753,147,35,277,5
2025-11-22,CP006,P0466,24,5,30,7
2025-11-22,CP007,P0700,189,42,435,10
2025-11-22,CP007,P0682,22,18,84,7
2025-11-22,CP007,P0263,63,44,391,5
2025-11-22,CP007,P0126,51,23,131,3
2025-11-22,CP007,P0400,101,23,133,10
2025-11-22,CP007,P0154,51,28,154,3
2025-11-22,CP007,P0237,22,13,138,14
2025-11-22,CP007,P0526,60,32,183,14
2025-11-22,CP007,P0264,142,36,252,7
2025-11-22,CP007,P0893,99,31,234,7
2025-11-22,CP007,P0391,105,24,195,3
2025-11-22,CP007,P0703,40,17,148,7
2025-11-22,CP007,P1000,53,17,141,14
2025-11-22,CP007,P0668,142,21,199,7
2025-11-22,CP007,P0357,22,15,112,3
2025-11-22,CP007,P0889,20,5,30,7
2025-11-22,CP007,P0552,117,23,260,7
2025-11-22,CP007,P0558,366,69,494,14
2025-11-22,CP007,P0993,50,22,229,5
2025-11-22,CP007,P0022,214,23,259,14
2025-11-22,CP007,P0727,263,61,705,14
2025-11-22,CP007,P0914,121,27,281,10
2025-11-22,CP007,P0369,54,12,96,3
2025-11-22,CP007,P0658,22,5,56,14
2025-11-22,CP007,P0436,107,13,120,14
2025-11-22,CP007,P0531,36,26,206,5
2025-11-22,CP007,P0539,289,76,406,3
2025-11-22,CP007,P0830,120,19,182,10
2025-11-22,CP007,P0711,159,26,165,10
2025-11-22,CP007,P0812,107,27,173,3
2025-11-22,CP007,P0308,257,53,309,3
2025-11-22,CP007,P0881,28,5,59,14
2025-11-22,CP007,P0289,166,67,345,5
2025-11-22,CP007,P0784,13,5,30,5
2025-11-22,CP007,P0050,48,19,121,5
2025-11-22,CP007,P0411,112,34,163,14
2025-11-22,CP008,P0312,36,20,183,10
2025-11-22,CP008,P0443,16,14,101,14
2025-11-22,CP008,P0186,55,32,269,5
2025-11-22,CP008,P0735,156,24,189,7
2025-11-22,CP008,P0230,221,36,280,5
2025-11-22,CP008,P0037,263,65,418,14
2025-11-22,CP008,P0280,31,9,61,5
2025-11-22,CP008,P0129,82,28,277,5
2025-11-22,CP008,P0596,96,49,343,5
2025-11-22,CP008,P0673,80,25,150,5
2025-11-22,CP008,P0986,130,60,418,10
2025-11-22,CP008,P0398,59,19,114,7
2025-11-22,CP008,P0530,84,21,198,10
2025-11-22,CP008,P0367,138,19,204,5
2025-11-22,CP008,P0025,88,18,156,14
2025-11-22,CP008,P0366,63,14,101,5
2025-11-22,CP008,P0833,118,21,156,7
2025-11-22,CP008,P1000,144,19,157,5
2025-11-22,CP008,P0843,149,39,327,3
2025-11-22,CP008,P0988,19,5,40,10
2025-11-22,CP008,P0045,34,29,167,14
2025-11-22,CP008,P0501,5,5,30,5
2025-11-22,CP008,P0265,36,21,173,7
2025-11-22,CP008,P0072,103,26,162,5
2025-11-23,CP001,P0199,108,76,731,5
2025-11-23,CP001,P0887,73,24,180,5
2025-11-23,CP001,P0404,229,47,403,14
2025-11-23,CP001,P0204,535,108,1099,5
2025-11-23,CP001,P0851,159,33,219,14
2025-11-23,CP001,P0258,293,46,359,14
2025-11-23,CP001,P0245,133,43,268,14
2025-11-23,CP001,P0890,213,40,290,10
2025-11-23,CP001,P0463,206,82,655,10
2025-11-23,CP001,P0450,74,36,224,7
2025-11-23,CP001,P0511,79,47,356,3
2025-11-23,CP001,P0554,156,36,251,3
2025-11-23,CP001,P0658,41,9,67,14
2025-11-23,CP001,P0099,78,28,194,14
2025-11-23,CP001,P0775,129,66,334,10
2025-11-23,CP001,P0234,88,38,326,7
2025-11-23,CP001,P0982,71,15,122,14
2025-11-23,CP001,P0164,643,64,675,14
2025-11-23,CP001,P0380,14,5,30,14
2025-11-23,CP001,P0520,76,50,424,14
2025-11-23,CP001,P0804,118,97,520,7
2025-11-23,CP001,P0313,5,5,30,5
2025-11-23,CP001,P0700,617,97,813,5
2025-11-23,CP001,P0102,466,80,528,7
2025-11-23,CP001,P0119,126,37,265,3
2025-11-23,CP001,P0939,517,78,657,10
2025-11-23,CP001,P0628,21,7,40,10
2025-11-23,CP002,P0462,427,70,750,10
2025-11-23,CP002,P0424,16,14,89,7
2025-11-23,CP002,P0553,219,41,362,3
2025-11-23,CP002,P0102,114,61,564,7
2025-11-23,CP002,P0886,7,5,30,3
2025-11-23,CP002,P0728,58,30,236,7
2025-11-23,CP002,P0542,25,10,83,14
2025-11-23,CP002,P0956,58,26,142,10
2025-11-23,CP002,P0364,114,40,236,3
2025-11-23,CP002,P0758,219,142,800,10
2025-11-23,CP002,P0215,95,57,423,7
2025-11-23,CP002,P0764,170,36,292,3
2025-11-23,CP002,P0555,165,40,324,14
2025-11-23,CP002,P0177,75,29,205,7
2025-11-23,CP002,P0160,183,57,373,3
2025-11-23,CP002,P0611,115,25,156,7
2025-11-23,CP002,P0941,130,47,360,3
2025-11-23,CP002,P0760,62,32,173,5
2025-11-23,CP002,P0928,52,26,150,14
2025-11-23,CP002,P0287,387,80,668,7
2025-11-23,CP002,P0099,67,22,165,5
2025-11-23,CP002,P0109,33,32,256,7
2025-11-23,CP002,P0870,149,55,460,3
2025-11-23,CP002,P0217,308,54,442,3
2025-11-23,CP002,P0649,164,39,274,3
2025-11-23,CP002,P0476,60,35,210,10
2025-11-23,CP002,P0716,160,27,244,7
2025-11-23,CP002,P0610,192,45,395,14
2025-11-23,CP002,P0188,223,49,395,7
2025-11-23,CP002,P0204,126,127,731,10
2025-11-23,CP002,P0454,92,27,202,14
2025-11-23,CP002,P0955,80,55,278,3
2025-11-23,CP002,P0169,21,7,67,7
2025-11-23,CP002,P0520,93,36,308,3
2025-11-23,CP002,P0317,165,86,744,5
2025-11-23,CP002,P0624,7,5,30,3
2025-11-23,CP002,P0993,222,41,353,3
2025-11-23,CP002,P0952,147,49,379,7
2025-11-23,CP002,P0582,202,42,234,3
2025-11-23,CP002,P0178,209,56,361,3
2025-11-23,CP002,P0773,280,44,368,5
2025-11-23,CP002,P0973,48,50,364,14
2025-11-23,CP003,P0886,13,5,30,5
2025-11-23,CP003,P0601,135,29,170,3
2025-11-23,CP003,P0591,109,67,561,5
2025-11-23,CP003,P0616,56,28,190,14
2025-11-23,CP003,P0295,85,21,123,3
2025-11-23,CP003,P0595,173,39,297,5
2025-11-23,CP003,P0632,146,31,216,5
2025-11-23,CP003,P0645,66,34,216,3
2025-11-23,CP003,P0500,46,16,75,7
2025-11-23,CP003,P0975,106,39,213,10
2025-11-23,CP003,P0926,324,62,500,7
2025-11-23,CP003,P0320,206,75,586,14
2025-11-23,CP003,P0709,237,67,349,5
2025-11-23,CP003,P0732,92,18,127,7
2025-11-23,CP003,P0258,121,52,318,14
2025-11-23,CP003,P0072,92,32,194,7
2025-11-23,CP003,P0183,63,20,118,3
2025-11-23,CP003,P0429,113,34,192,14
2025-11-23,CP003,P0349,38,25,164,5
2025-11-23,CP003,P0158,64,13,111,3
2025-11-23,CP003,P0630,525,111,816,5
2025-11-23,CP003,P0640,272,62,388,7
2025-11-23,CP003,P0758,136,96,733,14
2025-11-23,CP004,P0559,16,8,85,3
2025-11-23,CP004,P0360,158,60,375,7
2025-11-23,CP004,P0925,182,35,264,5
2025-11-23,CP004,P0942,299,86,461,5
2025-11-23,CP004,P0156,209,23,254,14
2025-11-23,CP004,P0381,58,37,175,3
2025-11-23,CP004,P0693,28,20,153,7
2025-11-23,CP004,P0306,65,10,77,7
2025-11-23,CP004,P0990,180,36,297,7
2025-11-23,CP004,P0728,132,26,197,14
2025-11-23,CP004,P0325,143,31,200,5
2025-11-23,CP004,P0686,124,38,217,14
2025-11-23,CP004,P0007,119,22,222,5
2025-11-23,CP004,P0811,127,22,221,7
2025-11-23,CP004,P0571,91,27,153,10
2025-11-23,CP004,P0180,119,29,219,5
2025-11-23,CP004,P0384,47,33,187,5
2025-11-23,CP004,P0603,215,25,242,7
2025-11-23,CP004,P0230,73,41,326,3
2025-11-23,CP004,P0136,7,5,35,7
2025-11-23,CP004,P0181,17,5,40,14
2025-11-23,CP004,P0138,38,8,67,3
2025-11-23,CP004,P0649,26,25,238,5
2025-11-23,CP004,P0164,119,43,430,7
2025-11-23,CP004,P0789,229,41,331,14
2025-11-23,CP004,P0041,27,13,134,5
2025-11-23,CP004,P0337,271,48,388,10
2025-11-23,CP004,P0203,47,46,327,14
2025-11-23,CP004,P0715,160,22,212,3
2025-11-23,CP004,P0479,77,44,399,10
2025-11-23,CP004,P0757,9,6,62,10
2025-11-23,CP004,P0518,153,31,174,7
2025-11-23,CP004,P0880,136,21,168,3
2025-11-23,CP004,P0471,136,47,445,5
2025-11-23,CP005,P0209,151,27,249,7
2025-11-23,CP005,P0761,33,24,222,7
2025-11-23,CP005,P0663,47,47,313,14
2025-11-23,CP005,P0006,83,32,178,5
2025-11-23,CP005,P0477,279,67,505,14
2025-11-23,CP005,P0998,55,33,350,14
2025-11-23,CP005,P0200,43,16,101,14
2025-11-23,CP005,P0821,26,19,213,7
2025-11-23,CP005,P0481,96,58,322,14
2025-11-23,CP005,P0824,124,37,315,10
2025-11-23,CP005,P0315,35,21,170,7
2025-11-23,CP005,P0544,107,32,218,10
2025-11-23,CP005,P0179,96,21,153,3
2025-11-23,CP005,P0150,116,23,171,5
2025-11-23,CP005,P0496,149,35,310,10
2025-11-23,CP005,P0151,84,15,115,14
2025-11-23,CP005,P0104,49,27,225,14
2025-11-23,CP005,P0529,165,36,283,7
2025-11-23,CP005,P0609,112,63,545,10
2025-11-23,CP005,P0790,96,28,215,5
2025-11-23,CP005,P0752,99,21,225,5
2025-11-23,CP005,P0071,32,28,309,5
2025-11-23,CP005,P0372,108,39,332,7
2025-11-23,CP005,P0376,175,35,207,7
2025-11-23,CP005,P0527,177,23,180,3
2025-11-23,CP005,P0492,115,17,196,3
2025-11-23,CP005,P0842,237,50,365,3
2025-11-23,CP005,P0584,134,25,220,10
2025-11-23,CP005,P0389,71,35,269,5
2025-11-23,CP005,P0273,90,30,230,14
2025-11-23,CP005,P0250,14,8,49,5
2025-11-23,CP006,P0866,656,128,843,3
2025-11-23,CP006,P0155,96,56,486,3
2025-11-23,CP006,P0756,115,116,600,14
2025-11-23,CP006,P0002,73,49,303,7
2025-11-23,CP006,P0223,232,42,402,5
2025-11-23,CP006,P0550,238,62,558,14
2025-11-23,CP006,P0836,584,98,1116,5
2025-11-23,CP006,P0302,346,54,630,3
2025-11-23,CP006,P0137,137,56,257,10
2025-11-23,CP006,P0022,200,64,553,3
2025-11-23,CP006,P0499,118,41,304,7
2025-11-23,CP006,P0292,223,44,278,3
2025-11-23,CP006,P0658,73,15,85,14
2025-11-23,CP006,P0999,256,56,493,7
2025-11-23,CP006,P0639,147,86,656,10
2025-11-23,CP006,P0139,103,55,339,5
2025-11-23,CP006,P0483,85,54,378,5
2025-11-23,CP006,P0645,238,53,319,3
2025-11-23,CP006,P0603,265,57,358,7
2025-11-23,CP006,P0104,170,44,260,5
2025-11-23,CP006,P0275,320,74,389,10
2025-11-23,CP006,P0370,145,30,263,10
2025-11-23,CP006,P0086,184,115,691,14
2025-11-23,CP006,P0650,56,18,103,14
2025-11-23,CP006,P0816,16,19,138,7
2025-11-23,CP006,P0846,69,21,123,3
2025-11-23,CP006,P0715,153,55,325,3
2025-11-23,CP006,P0353,97,47,346,14
2025-11-23,CP006,P0193,203,77,481,7
2025-11-23,CP007,P0176,7,7,60,10
2025-11-23,CP007,P0327,196,35,200,10
2025-11-23,CP007,P0260,354,60,380,14
2025-11-23,CP007,P0256,13,5,30,3
2025-11-23,CP007,P0310,25,19,151,3
2025-11-23,CP007,P0748,123,25,143,10
2025-11-23,CP007,P0445,53,24,158,14
2025-11-23,CP007,P0306,43,9,54,5
2025-11-23,CP007,P0153,54,49,488,3
2025-11-23,CP007,P0347,109,19,118,3
2025-11-23,CP007,P0132,50,33,227,5
2025-11-23,CP007,P0562,65,24,233,7
2025-11-23,CP007,P0267,21,8,48,5
2025-11-23,CP007,P0521,111,13,112,10
2025-11-23,CP007,P0954,26,5,30,3
2025-11-23,CP007,P0122,46,43,323,14
2025-11-23,CP007,P0659,21,6,36,14
2025-11-23,CP007,P0332,59,31,233,7
2025-11-23,CP007,P0548,32,18,102,10
2025-11-23,CP007,P0301,141,37,300,3
2025-11-23,CP007,P0366,21,14,103,5
2025-11-23,CP007,P0989,11,7,34,3
2025-11-23,CP007,P0566,54,16,98,7
2025-11-23,CP007,P0783,38,21,221,7
2025-11-23,CP007,P0493,125,29,207,3
2025-11-23,CP007,P0766,18,5,30,5
2025-11-23,CP007,P0979,31,29,203,3
2025-11-23,CP007,P0872,7,5,30,3
2025-11-23,CP007,P0199,159,51,237,3
2025-11-23,CP007,P0564,143,30,201,14
2025-11-23,CP007,P0511,38,27,197,7
2025-11-23,CP007,P0240,25,22,116,5
2025-11-23,CP007,P0417,45,14,89,5
2025-11-23,CP008,P0140,68,27,203,14
2025-11-23,CP008,P0296,57,30,179,3
2025-11-23,CP008,P0612,91,53,513,3
2025-11-23,CP008,P0169,19,5,42,5
2025-11-23,CP008,P0973,23,24,190,7
2025-11-23,CP008,P0048,29,16,170,5
2025-11-23,CP008,P0344,77,28,179,7
2025-11-23,CP008,P0563,209,32,256,10
2025-11-23,CP008,P0216,68,30,231,3
2025-11-23,CP008,P0720,28,6,40,14
2025-11-23,CP008,P0080,60,23,208,5
2025-11-23,CP008,P0097,169,20,174,10
2025-11-23,CP008,P0440,108,36,174,5
2025-11-23,CP008,P0325,155,27,303,5
2025-11-23,CP008,P0357,35,13,83,5
2025-11-23,CP008,P0728,74,26,165,14
2025-11-23,CP008,P0969,43,15,146,7
2025-11-23,CP008,P0788,70,16,120,7
2025-11-23,CP008,P0022,126,35,207,3
2025-11-23,CP008,P0419,53,28,277,3
2025-11-23,CP008,P0761,57,27,204,10
2025-11-23,CP008,P0102,147,44,363,7
2025-11-23,CP008,P0462,109,47,277,10
2025-11-23,CP008,P0939,210,34,291,10
2025-11-23,CP008,P0685,28,17,152,5
2025-11-23,CP008,P0628,12,5,30,5
2025-11-23,CP008,P0407,611,80,732,10
2025-11-23,CP008,P0327,139,27,319,5
2025-11-23,CP008,P0582,42,23,111,14
2025-11-23,CP008,P0682,41,15,145,5
2025-11-23,CP008,P0995,86,22,111,7
2025-11-23,CP008,P0369,18,12,74,3
2025-11-23,CP008,P0729,67,30,192,5
2025-11-23,CP008,P0911,45,17,143,3
2025-11-23,CP008,P0061,161,22,192,14
2025-11-23,CP008,P0987,25,7,70,3
2025-11-23,CP008,P0193,76,32,260,7
2025-11-23,CP008,P0906,64,19,206,5
2025-11-23,CP008,P0715,38,21,120,5
2025-11-24,CP001,P0105,266,48,421,3
2025-11-24,CP001,P0974,42,9,93,10
2025-11-24,CP001,P0960,56,38,307,10
2025-11-24,CP001,P0209,139,47,226,7
2025-11-24,CP001,P0917,67,28,161,7
2025-11-24,CP001,P0404,226,47,403,14
2025-11-24,CP001,P0726,210,87,664,14
2025-11-24,CP001,P0586,143,38,279,3
2025-11-24,CP001,P0698,139,30,265,14
2025-11-24,CP001,P0281,246,35,299,14
2025-11-24,CP001,P0316,64,52,268,10
2025-11-24,CP001,P0263,413,81,569,5
2025-11-24,CP001,P0432,118,49,309,5
2025-11-24,CP001,P0384,135,45,304,14
2025-11-24,CP001,P0999,120,44,264,14
2025-11-24,CP001,P0580,321,73,569,5
2025-11-24,CP001,P0442,167,38,292,3
2025-11-24,CP001,P0595,194,65,433,5
2025-11-24,CP001,P0651,178,48,487,5
2025-11-24,CP001,P0516,75,35,247,14
2025-11-24,CP001,P0824,125,67,432,7
2025-11-24,CP001,P0927,71,31,220,5
2025-11-24,CP001,P0781,280,65,661,7
2025-11-24,CP001,P0214,244,44,265,3
2025-11-24,CP001,P0422,47,21,168,10
2025-11-24,CP001,P0812,69,61,372,14
2025-11-24,CP001,P0366,208,33,267,14
2025-11-24,CP001,P0707,209,34,352,14
2025-11-24,CP001,P0991,110,58,429,10
2025-11-24,CP001,P0902,555,116,898,10
2025-11-24,CP001,P0259,9,7,49,7
2025-11-24,CP002,P0133,69,42,391,14
2025-11-24,CP002,P0981,469,85,695,5
2025-11-24,CP002,P0204,113,127,731,10
2025-11-24,CP002,P0793,14,5,30,10
2025-11-24,CP002,P0618,100,26,187,14
2025-11-24,CP002,P0656,15,5,43,7
2025-11-24,CP002,P0929,181,27,221,14
2025-11-24,CP002,P0954,7,5,30,5
2025-11-24,CP002,P0685,91,22,206,10
2025-11-24,CP002,P0993,219,41,353,3
2025-11-24,CP002,P0472,91,42,333,14
2025-11-24,CP002,P0250,17,11,74,5
2025-11-24,CP002,P0619,119,33,319,5
2025-11-24,CP002,P0422,49,27,149,14
2025-11-24,CP002,P0776,192,38,258,14
2025-11-24,CP002,P0141,129,37,249,3
2025-11-24,CP002,P0511,167,44,391,5
2025-11-24,CP002,P0921,17,5,30,5
2025-11-24,CP002,P0304,359,64,674,14
2025-11-24,CP002,P0749,158,41,355,14
2025-11-24,CP002,P0178,207,56,361,3
2025-11-24,CP002,P0202,217,43,286,5
2025-11-24,CP002,P0043,211,39,292,14
2025-11-24,CP002,P0257,66,14,121,10
2025-11-24,CP002,P0416,80,34,194,5
2025-11-24,CP002,P0976,227,50,404,14
2025-11-24,CP002,P0401,30,29,252,10
2025-11-24,CP002,P0772,280,36,327,14
2025-11-24,CP002,P0436,24,25,205,3
2025-11-24,CP002,P0696,316,82,698,7
2025-11-24,CP002,P0103,196,36,303,10
2025-11-24,CP002,P0642,105,39,221,5
2025-11-24,CP002,P0948,45,8,77,7
2025-11-24,CP002,P0480,67,23,254,10
2025-11-24,CP002,P0506,61,36,183,10
2025-11-24,CP002,P0101,339,105,717,3
2025-11-24,CP002,P0123,172,22,239,7
2025-11-24,CP003,P0583,160,39,260,10
2025-11-24,CP003,P0518,110,35,185,14
2025-11-24,CP003,P0086,146,66,457,3
2025-11-24,CP003,P0017,121,25,208,14
2025-11-24,CP003,P0521,37,24,165,3
2025-11-24,CP003,P0249,151,19,183,5
2025-11-24,CP003,P0709,235,67,349,5
2025-11-24,CP003,P0989,48,9,90,5
2025-11-24,CP003,P0328,58,22,231,7
2025-11-24,CP003,P0833,48,29,325,3
2025-11-24,CP003,P0493,77,33,199,7
2025-11-24,CP003,P0787,49,46,263,7
2025-11-24,CP003,P0996,125,30,192,5
2025-11-24,CP003,P0309,170,24,230,3
2025-11-24,CP003,P0369,72,21,136,5
2025-11-24,CP003,P0307,8,5,30,10
2025-11-24,CP003,P0845,212,58,394,14
2025-11-24,CP003,P0930,203,70,439,14
2025-11-24,CP003,P0626,98,44,244,10
2025-11-24,CP003,P0178,307,43,345,3
2025-11-24,CP003,P0406,133,24,248,14
2025-11-24,CP003,P0165,322,46,381,7
2025-11-24,CP003,P0776,75,25,173,3
2025-11-24,CP003,P0263,304,54,446,10
2025-11-24,CP003,P0609,181,85,462,14
2025-11-24,CP003,P0879,120,22,208,14
2025-11-24,CP003,P0350,44,7,67,10
2025-11-24,CP003,P0847,102,25,171,3
2025-11-24,CP003,P0042,179,45,283,3
2025-11-24,CP003,P0777,28,5,30,5
2025-11-24,CP003,P0104,197,26,261,7
2025-11-24,CP003,P0514,290,48,531,10
2025-11-24,CP003,P0487,188,40,258,7
2025-11-24,CP003,P0091,38,24,210,3
2025-11-24,CP003,P0283,48,14,122,7
2025-11-24,CP003,P0479,263,72,519,10
2025-11-24,CP003,P0275,61,39,298,5
2025-11-24,CP003,P0923,281,39,366,7
2025-11-24,CP003,P0227,80,14,85,7
2025-11-24,CP003,P0272,299,52,424,3
2025-11-24,CP003,P0208,51,34,290,14
2025-11-24,CP003,P0939,138,47,455,14
2025-11-24,CP003,P0020,286,80,507,7
2025-11-24,CP003,P0143,39,10,97,5
2025-11-24,CP004,P0989,16,6,39,10
2025-11-24,CP004,P0381,56,37,175,3
2025-11-24,CP004,P0213,28,19,113,7
2025-11-24,CP004,P0171,189,50,272,7
2025-11-24,CP004,P0537,8,5,30,14
2025-11-24,CP004,P0528,39,6,58,14
2025-11-24,CP004,P0945,87,26,202,3
2025-11-24,CP004,P0255,57,31,224,5
2025-11-24,CP004,P0940,59,18,107,10
2025-11-24,CP004,P0668,138,20,185,10
2025-11-24,CP004,P0691,52,30,167,10
2025-11-24,CP004,P0648,74,30,260,5
2025-11-24,CP004,P0680,288,61,509,5
2025-11-24,CP004,P0541,148,29,219,10
2025-11-24,CP004,P0284,31,19,150,14
2025-11-24,CP004,P0913,161,52,262,14
2025-11-24,CP004,P0419,147,31,275,3
2025-11-24,CP004,P0489,46,18,162,5
2025-11-24,CP004,P0435,209,68,322,10
2025-11-24,CP004,P0404,138,28,228,7
2025-11-24,CP004,P0345,66,21,240,7
2025-11-24,CP004,P0825,119,27,153,3
2025-11-24,CP004,P0271,45,20,96,3
2025-11-24,CP004,P0782,126,31,224,14
2025-11-24,CP004,P0540,8,5,30,5
2025-11-24,CP004,P0357,49,15,98,3
2025-11-24,CP004,P0705,102,20,143,5
2025-11-24,CP004,P0861,36,26,226,10
2025-11-24,CP004,P0836,205,46,481,7
2025-11-24,CP004,P0973,63,23,168,14
2025-11-24,CP004,P0143,10,9,45,3
2025-11-24,CP004,P0400,113,24,180,10
2025-11-24,CP004,P0108,41,29,234,7
2025-11-24,CP004,P0441,418,47,489,10
2025-11-24,CP004,P0103,75,25,147,10
2025-11-24,CP004,P0592,62,21,157,3
2025-11-24,CP004,P0967,44,22,136,10
2025-11-24,CP004,P0749,28,29,185,3
2025-11-24,CP004,P0326,111,27,138,3
2025-11-24,CP004,P0726,154,54,362,14
2025-11-24,CP005,P0161,7,5,30,5
2025-11-24,CP005,P0596,177,76,419,5
2025-11-24,CP005,P0028,36,7,47,5
2025-11-24,CP005,P0014,111,21,174,7
2025-11-24,CP005,P0918,86,35,202,3
2025-11-24,CP005,P0249,60,15,148,14
2025-11-24,CP005,P0769,63,9,75,5
