inventory_id,store_id,product_id,current_stock,reorder_level,max_stock,supplier_lead_time,last_updated
INV006206,CP007,P0206,106,23,164,10,11/06/2026
INV006207,CP007,P0207,147,57,357,7,11/06/2026
INV006208,CP007,P0208,40,23,218,5,11/06/2026
INV006209,CP007,P0209,55,22,132,14,11/06/2026
INV006210,CP007,P0210,49,40,299,14,11/06/2026
INV006211,CP007,P0211,78,13,133,14,11/06/2026
INV006212,CP007,P0212,179,25,216,14,11/06/2026
INV006213,CP007,P0213,44,17,129,5,11/06/2026
INV006214,CP007,P0214,50,29,207,7,11/06/2026
INV006215,CP007,P0215,49,27,248,14,11/06/2026
INV006216,CP007,P0216,52,36,209,3,11/06/2026
INV006217,CP007,P0217,191,29,257,3,11/06/2026
INV006218,CP007,P0218,15,7,73,10,11/06/2026
INV006219,CP007,P0219,68,20,129,3,11/06/2026
INV006220,CP007,P0220,15,5,38,14,11/06/2026
INV006221,CP007,P0221,177,20,186,7,11/06/2026
INV006222,CP007,P0222,120,29,233,14,11/06/2026
INV006223,CP007,P0223,45,20,201,7,11/06/2026
INV006224,CP007,P0224,45,17,98,5,11/06/2026
INV006225,CP007,P0225,82,27,277,5,11/06/2026
INV006226,CP007,P0226,14,5,30,14,11/06/2026
INV006227,CP007,P0227,24,8,64,3,11/06/2026
INV006228,CP007,P0228,45,6,64,10,11/06/2026
INV006229,CP007,P0229,44,7,49,3,11/06/2026
INV006230,CP007,P0230,54,42,221,10,11/06/2026
INV006231,CP007,P0231,34,10,79,14,11/06/2026
INV006232,CP007,P0232,7,5,30,5,11/06/2026
INV006233,CP007,P0233,132,26,148,5,11/06/2026
INV006234,CP007,P0234,157,17,176,14,11/06/2026
INV006235,CP007,P0235,134,41,367,7,11/06/2026
INV006236,CP007,P0236,51,14,146,3,11/06/2026
INV006237,CP007,P0237,19,13,138,14,11/06/2026
INV006238,CP007,P0238,118,18,175,10,11/06/2026
INV006239,CP007,P0239,149,34,226,3,11/06/2026
INV006240,CP007,P0240,24,22,116,5,11/06/2026
INV006241,CP007,P0241,29,5,38,10,11/06/2026
INV006242,CP007,P0242,102,16,173,7,11/06/2026
INV006243,CP007,P0243,48,17,87,14,11/06/2026
INV006244,CP007,P0244,28,5,30,10,11/06/2026
INV006245,CP007,P0245,82,21,224,3,11/06/2026
INV006246,CP007,P0246,117,27,195,7,11/06/2026
INV006247,CP007,P0247,144,35,320,5,11/06/2026
INV006248,CP007,P0248,58,9,86,7,11/06/2026
INV006249,CP007,P0249,56,16,124,3,11/06/2026
INV006250,CP007,P0250,41,7,62,14,11/06/2026
INV006251,CP007,P0251,116,23,163,3,11/06/2026
INV006252,CP007,P0252,209,44,312,14,11/06/2026
INV006253,CP007,P0253,106,21,137,14,11/06/2026
INV006254,CP007,P0254,14,5,30,10,11/06/2026
INV006255,CP007,P0255,122,30,193,5,11/06/2026
INV006256,CP007,P0256,13,5,30,3,11/06/2026
INV006257,CP007,P0257,17,8,87,5,11/06/2026
INV006258,CP007,P0258,107,35,272,7,11/06/2026
INV006259,CP007,P0259,8,5,37,10,11/06/2026
INV006260,CP007,P0260,354,60,380,14,11/06/2026
INV006261,CP007,P0261,189,38,201,14,11/06/2026
INV006262,CP007,P0262,54,24,179,14,11/06/2026
INV006263,CP007,P0263,61,44,391,5,11/06/2026
INV006264,CP007,P0264,129,36,252,7,11/06/2026
INV006265,CP007,P0265,48,17,148,10,11/06/2026
INV006266,CP007,P0266,20,5,30,10,11/06/2026
INV006267,CP007,P0267,21,8,48,5,11/06/2026
INV006268,CP007,P0268,94,21,183,14,11/06/2026
INV006269,CP007,P0269,97,17,148,10,11/06/2026
INV006270,CP007,P0270,82,49,407,14,11/06/2026
INV006271,CP007,P0271,46,18,97,7,11/06/2026
INV006272,CP007,P0272,95,33,212,14,11/06/2026
INV006273,CP007,P0273,101,25,123,5,11/06/2026
INV006274,CP007,P0274,113,27,229,10,11/06/2026
INV006275,CP007,P0275,47,31,198,3,11/06/2026
INV006276,CP007,P0276,16,5,30,5,11/06/2026
INV006277,CP007,P0277,297,69,353,14,11/06/2026
INV006278,CP007,P0278,122,20,162,7,11/06/2026
INV006279,CP007,P0279,134,42,303,7,11/06/2026
INV006280,CP007,P0280,69,8,75,3,11/06/2026
INV006281,CP007,P0281,22,20,160,3,11/06/2026
INV006282,CP007,P0282,91,21,201,3,11/06/2026
INV006283,CP007,P0283,29,14,89,5,11/06/2026
INV006284,CP007,P0284,23,17,155,7,11/06/2026
INV006285,CP007,P0285,61,22,146,14,11/06/2026
INV006286,CP007,P0286,234,46,316,10,11/06/2026
INV006287,CP007,P0287,78,45,310,3,11/06/2026
INV006288,CP007,P0288,106,42,442,5,11/06/2026
INV006289,CP007,P0289,157,67,345,5,11/06/2026
INV006290,CP007,P0290,98,34,207,5,11/06/2026
INV006291,CP007,P0291,309,51,403,3,11/06/2026
INV006292,CP007,P0292,33,21,200,14,11/06/2026
INV006293,CP007,P0293,307,64,431,10,11/06/2026
INV006294,CP007,P0294,141,43,331,10,11/06/2026
INV006295,CP007,P0295,79,14,115,14,11/06/2026
INV006296,CP007,P0296,36,26,173,7,11/06/2026
INV006297,CP007,P0297,48,9,83,5,11/06/2026
INV006298,CP007,P0298,58,17,106,3,11/06/2026
INV006299,CP007,P0299,69,11,89,10,11/06/2026
INV006300,CP007,P0300,28,11,66,3,11/06/2026
INV006301,CP007,P0301,132,37,300,3,11/06/2026
INV006302,CP007,P0302,100,24,203,5,11/06/2026
INV006303,CP007,P0303,119,20,188,3,11/06/2026
INV006304,CP007,P0304,106,39,390,5,11/06/2026
INV006305,CP007,P0305,15,5,37,14,11/06/2026
INV006306,CP007,P0306,40,9,54,5,11/06/2026
INV006307,CP007,P0307,17,5,30,5,11/06/2026
INV006308,CP007,P0308,257,53,309,3,11/06/2026
INV006309,CP007,P0309,89,21,179,10,11/06/2026
INV006310,CP007,P0310,20,19,151,3,11/06/2026
INV006311,CP007,P0311,112,23,193,7,11/06/2026
INV006312,CP007,P0312,136,22,183,14,11/06/2026
INV006313,CP007,P0313,25,5,30,7,11/06/2026
INV006314,CP007,P0314,107,65,594,3,11/06/2026
INV006315,CP007,P0315,23,17,144,5,11/06/2026
INV006316,CP007,P0316,185,25,225,7,11/06/2026
INV006317,CP007,P0317,271,52,477,5,11/06/2026
INV006318,CP007,P0318,30,5,50,7,11/06/2026
INV006319,CP007,P0319,114,30,195,5,11/06/2026
INV006320,CP007,P0320,259,38,306,5,11/06/2026
INV006321,CP007,P0321,45,18,170,7,11/06/2026
INV006322,CP007,P0322,94,41,414,3,11/06/2026
INV006323,CP007,P0323,76,29,213,5,11/06/2026
INV006324,CP007,P0324,51,41,237,7,11/06/2026
INV006325,CP007,P0325,54,31,204,5,11/06/2026
INV006326,CP007,P0326,119,24,206,7,11/06/2026
INV006327,CP007,P0327,196,35,200,10,11/06/2026
INV006328,CP007,P0328,133,13,151,5,11/06/2026
INV006329,CP007,P0329,60,14,112,3,11/06/2026
INV006330,CP007,P0330,14,5,30,3,11/06/2026
INV006331,CP007,P0331,37,18,188,5,11/06/2026
INV006332,CP007,P0332,59,31,233,7,11/06/2026
INV006333,CP007,P0333,100,46,516,7,11/06/2026
INV006334,CP007,P0334,16,5,30,10,11/06/2026
INV006335,CP007,P0335,65,25,139,3,11/06/2026
INV006336,CP007,P0336,13,6,56,5,11/06/2026
INV006337,CP007,P0337,177,47,269,5,11/06/2026
INV006338,CP007,P0338,239,25,254,5,11/06/2026
INV006339,CP007,P0339,94,66,502,3,11/06/2026
INV006340,CP007,P0340,19,15,132,10,11/06/2026
INV006341,CP007,P0341,120,16,192,7,11/06/2026
INV006342,CP007,P0342,285,81,817,7,11/06/2026
INV006343,CP007,P0343,33,26,166,5,11/06/2026
INV006344,CP007,P0344,92,27,261,3,11/06/2026
INV006345,CP007,P0345,65,24,122,14,11/06/2026
INV006346,CP007,P0346,163,36,290,5,11/06/2026
INV006347,CP007,P0347,108,19,118,3,11/06/2026
INV006348,CP007,P0348,86,28,202,5,11/06/2026
INV006349,CP007,P0349,85,19,193,10,11/06/2026
INV006350,CP007,P0350,10,5,48,3,11/06/2026
INV006351,CP007,P0351,45,13,88,10,11/06/2026
INV006352,CP007,P0352,183,59,329,14,11/06/2026
INV006353,CP007,P0353,87,23,117,10,11/06/2026
INV006354,CP007,P0354,91,20,139,7,11/06/2026
INV006355,CP007,P0355,73,53,416,14,11/06/2026
INV006356,CP007,P0356,145,43,423,7,11/06/2026
INV006357,CP007,P0357,21,15,112,3,11/06/2026
INV006358,CP007,P0358,143,31,186,7,11/06/2026
INV006359,CP007,P0359,40,22,162,10,11/06/2026
INV006360,CP007,P0360,183,50,405,5,11/06/2026
INV006361,CP007,P0361,15,13,96,14,11/06/2026
INV006362,CP007,P0362,25,5,30,10,11/06/2026
INV006363,CP007,P0363,38,30,295,14,11/06/2026
INV006364,CP007,P0364,41,21,217,14,11/06/2026
INV006365,CP007,P0365,112,30,156,14,11/06/2026
INV006366,CP007,P0366,18,14,103,5,11/06/2026
INV006367,CP007,P0367,94,23,209,3,11/06/2026
INV006368,CP007,P0368,233,51,394,7,11/06/2026
INV006369,CP007,P0369,54,12,96,3,11/06/2026
INV006370,CP007,P0370,61,16,84,14,11/06/2026
INV006371,CP007,P0371,127,21,141,3,11/06/2026
INV006372,CP007,P0372,198,24,235,3,11/06/2026
INV006373,CP007,P0373,117,32,216,10,11/06/2026
INV006374,CP007,P0374,32,6,60,10,11/06/2026
INV006375,CP007,P0375,108,36,241,3,11/06/2026
INV006376,CP007,P0376,110,23,139,7,11/06/2026
INV006377,CP007,P0377,51,29,216,3,11/06/2026
INV006378,CP007,P0378,34,25,195,3,11/06/2026
INV006379,CP007,P0379,58,40,239,14,11/06/2026
INV006380,CP007,P0380,7,5,30,14,11/06/2026
INV006381,CP007,P0381,48,32,200,3,11/06/2026
INV006382,CP007,P0382,16,16,153,5,11/06/2026
INV006383,CP007,P0383,132,31,227,5,11/06/2026
INV006384,CP007,P0384,154,32,196,14,11/06/2026
INV006385,CP007,P0385,136,32,201,14,11/06/2026
INV006386,CP007,P0386,142,36,207,3,11/06/2026
INV006387,CP007,P0387,76,24,255,7,11/06/2026
INV006388,CP007,P0388,94,25,133,7,11/06/2026
INV006389,CP007,P0389,34,22,158,3,11/06/2026
INV006390,CP007,P0390,330,42,401,10,11/06/2026
INV006391,CP007,P0391,104,24,195,3,11/06/2026
INV006392,CP007,P0392,43,37,262,7,11/06/2026
INV006393,CP007,P0393,53,41,298,5,11/06/2026
INV006394,CP007,P0394,72,15,93,5,11/06/2026
INV006395,CP007,P0395,14,5,30,10,11/06/2026
INV006396,CP007,P0396,34,21,134,7,11/06/2026
INV006397,CP007,P0397,62,26,168,14,11/06/2026
INV006398,CP007,P0398,26,15,131,10,11/06/2026
INV006399,CP007,P0399,83,17,127,10,11/06/2026
INV006400,CP007,P0400,99,23,133,10,11/06/2026
INV006401,CP007,P0401,84,16,95,3,11/06/2026
INV006402,CP007,P0402,40,24,239,10,11/06/2026
INV006403,CP007,P0403,140,50,304,5,11/06/2026
INV006404,CP007,P0404,45,19,219,7,11/06/2026
INV006405,CP007,P0405,150,44,258,3,11/06/2026
INV006406,CP007,P0406,28,21,142,3,11/06/2026
INV006407,CP007,P0407,317,93,523,7,11/06/2026
INV006408,CP007,P0408,127,30,251,7,11/06/2026
INV006409,CP007,P0409,127,19,172,5,11/06/2026
INV006410,CP007,P0410,20,8,56,5,11/06/2026
INV006411,CP007,P0411,110,34,163,14,11/06/2026
INV006412,CP007,P0412,50,29,173,3,11/06/2026
INV006413,CP007,P0413,17,7,59,10,11/06/2026
INV006414,CP007,P0414,39,7,40,3,11/06/2026
INV006415,CP007,P0415,30,23,112,10,11/06/2026
INV006416,CP007,P0416,104,19,106,3,11/06/2026
INV006417,CP007,P0417,44,14,89,5,11/06/2026
INV006418,CP007,P0418,88,70,491,14,11/06/2026
INV006419,CP007,P0419,125,24,263,7,11/06/2026
INV006420,CP007,P0420,58,13,95,14,11/06/2026
INV006421,CP007,P0421,133,27,210,10,11/06/2026
INV006422,CP007,P0422,96,12,135,7,11/06/2026
INV006423,CP007,P0423,117,27,215,5,11/06/2026
INV006424,CP007,P0424,15,9,48,3,11/06/2026
INV006425,CP007,P0425,98,20,168,3,11/06/2026
INV006426,CP007,P0426,75,46,296,14,11/06/2026
INV006427,CP007,P0427,88,20,160,3,11/06/2026
INV006428,CP007,P0428,78,35,261,3,11/06/2026
INV006429,CP007,P0429,93,19,159,5,11/06/2026
INV006430,CP007,P0430,63,21,187,10,11/06/2026
INV006431,CP007,P0431,5,5,30,7,11/06/2026
INV006432,CP007,P0432,116,26,180,14,11/06/2026
INV006433,CP007,P0433,49,17,156,10,11/06/2026
INV006434,CP007,P0434,258,79,741,14,11/06/2026
INV006435,CP007,P0435,219,44,339,14,11/06/2026
INV006436,CP007,P0436,105,13,120,14,11/06/2026
INV006437,CP007,P0437,41,18,98,5,11/06/2026
INV006438,CP007,P0438,122,28,218,10,11/06/2026
INV006439,CP007,P0439,171,34,253,5,11/06/2026
INV006440,CP007,P0440,57,37,277,5,11/06/2026
INV006441,CP007,P0441,205,51,328,3,11/06/2026
INV006442,CP007,P0442,130,25,156,3,11/06/2026
INV006443,CP007,P0443,94,20,108,14,11/06/2026
INV006444,CP007,P0444,66,22,234,3,11/06/2026
INV006445,CP007,P0445,51,24,158,14,11/06/2026
INV006446,CP007,P0446,6,5,30,3,11/06/2026
INV006447,CP007,P0447,27,25,118,5,11/06/2026
INV006448,CP007,P0448,63,27,190,7,11/06/2026
INV006449,CP007,P0449,110,33,268,5,11/06/2026
INV006450,CP007,P0450,154,20,214,14,11/06/2026
INV006451,CP007,P0451,296,94,552,7,11/06/2026
INV006452,CP007,P0452,77,37,272,7,11/06/2026
INV006453,CP007,P0453,41,19,136,7,11/06/2026
INV006454,CP007,P0454,27,20,149,14,11/06/2026
INV006455,CP007,P0455,361,64,419,14,11/06/2026
INV006456,CP007,P0456,12,5,40,5,11/06/2026
INV006457,CP007,P0457,10,5,30,10,11/06/2026
INV006458,CP007,P0458,203,25,236,7,11/06/2026
INV006459,CP007,P0459,37,8,78,10,11/06/2026
INV006460,CP007,P0460,276,40,299,3,11/06/2026
INV006461,CP007,P0461,85,21,182,7,11/06/2026
INV006462,CP007,P0462,74,46,338,14,11/06/2026
INV006463,CP007,P0463,46,42,356,10,11/06/2026
INV006464,CP007,P0464,151,27,179,5,11/06/2026
INV006465,CP007,P0465,23,16,152,10,11/06/2026
INV006466,CP007,P0466,6,5,30,3,11/06/2026
INV006467,CP007,P0467,169,18,214,5,11/06/2026
INV006468,CP007,P0468,47,24,166,3,11/06/2026
INV006469,CP007,P0469,31,7,54,7,11/06/2026
INV006470,CP007,P0470,217,48,532,10,11/06/2026
INV006471,CP007,P0471,89,40,300,10,11/06/2026
INV006472,CP007,P0472,106,23,152,10,11/06/2026
INV006473,CP007,P0473,43,19,152,14,11/06/2026
INV006474,CP007,P0474,128,15,138,10,11/06/2026
INV006475,CP007,P0475,25,8,60,5,11/06/2026
INV006476,CP007,P0476,55,18,174,10,11/06/2026
INV006477,CP007,P0477,147,54,524,10,11/06/2026
INV006478,CP007,P0478,59,35,218,14,11/06/2026
INV006479,CP007,P0479,38,35,379,7,11/06/2026
INV006480,CP007,P0480,24,15,121,5,11/06/2026
INV006481,CP007,P0481,171,45,425,14,11/06/2026
INV006482,CP007,P0482,223,56,413,3,11/06/2026
INV006483,CP007,P0483,80,30,157,5,11/06/2026
INV006484,CP007,P0484,178,29,212,3,11/06/2026
INV006485,CP007,P0485,169,45,426,5,11/06/2026
INV006486,CP007,P0486,66,24,137,7,11/06/2026
INV006487,CP007,P0487,40,21,133,10,11/06/2026
INV006488,CP007,P0488,40,38,211,14,11/06/2026
INV006489,CP007,P0489,53,17,163,14,11/06/2026
INV006490,CP007,P0490,16,5,35,10,11/06/2026
INV006491,CP007,P0491,52,12,65,10,11/06/2026
INV006492,CP007,P0492,105,19,131,14,11/06/2026
INV006493,CP007,P0493,120,29,207,3,11/06/2026
INV006494,CP007,P0494,70,31,275,5,11/06/2026
INV006495,CP007,P0495,50,29,224,5,11/06/2026
INV006496,CP007,P0496,173,22,206,5,11/06/2026
INV006497,CP007,P0497,145,17,164,10,11/06/2026
INV006498,CP007,P0498,57,7,84,14,11/06/2026
INV006499,CP007,P0499,28,14,94,10,11/06/2026
INV006500,CP007,P0500,41,8,78,3,11/06/2026
INV006501,CP007,P0501,9,5,30,5,11/06/2026
INV006502,CP007,P0502,70,23,136,5,11/06/2026
INV006503,CP007,P0503,97,44,334,7,11/06/2026
INV006504,CP007,P0504,232,43,304,5,11/06/2026
INV006505,CP007,P0505,59,25,157,14,11/06/2026
INV006506,CP007,P0506,51,17,124,3,11/06/2026
INV006507,CP007,P0507,80,29,180,10,11/06/2026
INV006508,CP007,P0508,282,54,452,10,11/06/2026
INV006509,CP007,P0509,160,30,211,14,11/06/2026
INV006510,CP007,P0510,19,7,63,3,11/06/2026
INV006511,CP007,P0511,38,27,197,7,11/06/2026
INV006512,CP007,P0512,97,16,167,5,11/06/2026
INV006513,CP007,P0513,29,8,69,3,11/06/2026
INV006514,CP007,P0514,79,45,375,7,11/06/2026
INV006515,CP007,P0515,29,14,119,14,11/06/2026
INV006516,CP007,P0516,142,21,154,10,11/06/2026
INV006517,CP007,P0517,61,14,79,5,11/06/2026
INV006518,CP007,P0518,152,25,165,14,11/06/2026
INV006519,CP007,P0519,245,58,375,3,11/06/2026
INV006520,CP007,P0520,53,31,174,7,11/06/2026
INV006521,CP007,P0521,110,13,112,10,11/06/2026
INV006522,CP007,P0522,22,22,145,5,11/06/2026
INV006523,CP007,P0523,47,7,69,5,11/06/2026
INV006524,CP007,P0524,19,22,238,3,11/06/2026
INV006525,CP007,P0525,121,47,435,5,11/06/2026
INV006526,CP007,P0526,58,32,183,14,11/06/2026
INV006527,CP007,P0527,42,14,146,7,11/06/2026
INV006528,CP007,P0528,25,7,44,7,11/06/2026
INV006529,CP007,P0529,207,32,269,5,11/06/2026
INV006530,CP007,P0530,105,22,144,10,11/06/2026
INV006531,CP007,P0531,29,26,206,5,11/06/2026
INV006532,CP007,P0532,37,36,229,14,11/06/2026
INV006533,CP007,P0533,19,26,242,10,11/06/2026
INV006534,CP007,P0534,81,22,101,3,11/06/2026
INV006535,CP007,P0535,43,10,67,10,11/06/2026
INV006536,CP007,P0536,77,25,158,14,11/06/2026
INV006537,CP007,P0537,18,5,30,7,11/06/2026
INV006538,CP007,P0538,9,7,58,5,11/06/2026
INV006539,CP007,P0539,280,76,406,3,11/06/2026
INV006540,CP007,P0540,25,5,30,3,11/06/2026
INV006541,CP007,P0541,59,21,147,7,11/06/2026
INV006542,CP007,P0542,27,6,40,10,11/06/2026
INV006543,CP007,P0543,22,19,117,7,11/06/2026
INV006544,CP007,P0544,55,24,188,10,11/06/2026
INV006545,CP007,P0545,129,26,152,7,11/06/2026
INV006546,CP007,P0546,147,35,296,14,11/06/2026
INV006547,CP007,P0547,6,5,30,10,11/06/2026
INV006548,CP007,P0548,32,18,102,10,11/06/2026
INV006549,CP007,P0549,154,42,352,10,11/06/2026
INV006550,CP007,P0550,62,25,247,10,11/06/2026
INV006551,CP007,P0551,32,17,170,7,11/06/2026
INV006552,CP007,P0552,117,23,260,7,11/06/2026
INV006553,CP007,P0553,171,30,205,5,11/06/2026
INV006554,CP007,P0554,52,21,139,5,11/06/2026
INV006555,CP007,P0555,211,34,239,10,11/06/2026
INV006556,CP007,P0556,56,13,81,10,11/06/2026
INV006557,CP007,P0557,9,5,30,5,11/06/2026
INV006558,CP007,P0558,362,69,494,14,11/06/2026
INV006559,CP007,P0559,26,8,63,14,11/06/2026
INV006560,CP007,P0560,46,11,97,3,11/06/2026
INV006561,CP007,P0561,123,14,140,10,11/06/2026
INV006562,CP007,P0562,59,24,233,7,11/06/2026
INV006563,CP007,P0563,244,33,264,5,11/06/2026
INV006564,CP007,P0564,141,30,201,14,11/06/2026
INV006565,CP007,P0565,110,49,388,5,11/06/2026
INV006566,CP007,P0566,53,16,98,7,11/06/2026
INV006567,CP007,P0567,230,42,378,7,11/06/2026
INV006568,CP007,P0568,88,20,116,7,11/06/2026
INV006569,CP007,P0569,27,18,127,14,11/06/2026
INV006570,CP007,P0570,75,15,111,14,11/06/2026
INV006571,CP007,P0571,60,19,116,7,11/06/2026
INV006572,CP007,P0572,63,25,140,14,11/06/2026
INV006573,CP007,P0573,101,23,130,5,11/06/2026
INV006574,CP007,P0574,59,23,191,3,11/06/2026
INV006575,CP007,P0575,67,13,103,5,11/06/2026
INV006576,CP007,P0576,49,20,116,3,11/06/2026
INV006577,CP007,P0577,91,27,290,5,11/06/2026
INV006578,CP007,P0578,77,24,185,3,11/06/2026
INV006579,CP007,P0579,25,5,30,3,11/06/2026
INV006580,CP007,P0580,61,43,352,3,11/06/2026
INV006581,CP007,P0581,144,26,211,7,11/06/2026
INV006582,CP007,P0582,41,23,195,14,11/06/2026
INV006583,CP007,P0583,136,31,163,3,11/06/2026
INV006584,CP007,P0584,116,28,177,7,11/06/2026
INV006585,CP007,P0585,238,48,276,3,11/06/2026
INV006586,CP007,P0586,95,27,208,5,11/06/2026
INV006587,CP007,P0587,128,19,162,5,11/06/2026
INV006588,CP007,P0588,62,15,94,7,11/06/2026
INV006589,CP007,P0589,15,5,30,3,11/06/2026
INV006590,CP007,P0590,145,55,459,14,11/06/2026
INV006591,CP007,P0591,185,44,281,5,11/06/2026
INV006592,CP007,P0592,57,27,213,5,11/06/2026
INV006593,CP007,P0593,170,44,305,14,11/06/2026
INV006594,CP007,P0594,51,19,122,5,11/06/2026
INV006595,CP007,P0595,186,36,212,5,11/06/2026
INV006596,CP007,P0596,182,53,381,14,11/06/2026
INV006597,CP007,P0597,7,6,43,5,11/06/2026
INV006598,CP007,P0598,105,48,461,3,11/06/2026
INV006599,CP007,P0599,57,39,371,10,11/06/2026
INV006600,CP007,P0600,44,24,219,10,11/06/2026
INV006601,CP007,P0601,47,19,171,10,11/06/2026
INV006602,CP007,P0602,83,20,212,7,11/06/2026
INV006603,CP007,P0603,27,22,125,14,11/06/2026
INV006604,CP007,P0604,15,5,30,10,11/06/2026
INV006605,CP007,P0605,274,55,400,5,11/06/2026
INV006606,CP007,P0606,362,51,423,10,11/06/2026
INV006607,CP007,P0607,91,18,94,7,11/06/2026
INV006608,CP007,P0608,21,5,30,7,11/06/2026
INV006609,CP007,P0609,82,66,343,10,11/06/2026
INV006610,CP007,P0610,112,35,234,5,11/06/2026
INV006611,CP007,P0611,40,18,130,3,11/06/2026
INV006612,CP007,P0612,62,67,613,10,11/06/2026
INV006613,CP007,P0613,191,30,222,14,11/06/2026
INV006614,CP007,P0614,67,20,170,14,11/06/2026
INV006615,CP007,P0615,165,56,421,14,11/06/2026
INV006616,CP007,P0616,121,23,181,10,11/06/2026
INV006617,CP007,P0617,53,23,184,3,11/06/2026
INV006618,CP007,P0618,23,13,112,14,11/06/2026
INV006619,CP007,P0619,156,19,206,10,11/06/2026
INV006620,CP007,P0620,118,13,124,5,11/06/2026
INV006621,CP007,P0621,292,60,484,7,11/06/2026
INV006622,CP007,P0622,52,21,174,3,11/06/2026
INV006623,CP007,P0623,77,25,269,7,11/06/2026
INV006624,CP007,P0624,20,5,30,10,11/06/2026
INV006625,CP007,P0625,367,50,449,7,11/06/2026
INV006626,CP007,P0626,140,26,181,14,11/06/2026
INV006627,CP007,P0627,37,5,53,14,11/06/2026
INV006628,CP007,P0628,10,5,30,5,11/06/2026
INV006629,CP007,P0629,50,26,162,14,11/06/2026
INV006630,CP007,P0630,175,82,771,10,11/06/2026
INV006631,CP007,P0631,54,20,143,14,11/06/2026
INV006632,CP007,P0632,109,25,207,7,11/06/2026
INV006633,CP007,P0633,72,25,163,10,11/06/2026
INV006634,CP007,P0634,213,30,277,14,11/06/2026
INV006635,CP007,P0635,120,17,206,14,11/06/2026
INV006636,CP007,P0636,17,19,129,3,11/06/2026
INV006637,CP007,P0637,26,26,290,14,11/06/2026
INV006638,CP007,P0638,36,30,223,7,11/06/2026
INV006639,CP007,P0639,49,46,373,5,11/06/2026
INV006640,CP007,P0640,45,36,300,3,11/06/2026
INV006641,CP007,P0641,65,26,219,3,11/06/2026
INV006642,CP007,P0642,97,25,160,10,11/06/2026
INV006643,CP007,P0643,55,30,195,3,11/06/2026
INV006644,CP007,P0644,22,8,42,5,11/06/2026
INV006645,CP007,P0645,129,22,143,10,11/06/2026
INV006646,CP007,P0646,86,64,354,5,11/06/2026
INV006647,CP007,P0647,193,40,293,10,11/06/2026
INV006648,CP007,P0648,37,26,217,14,11/06/2026
INV006649,CP007,P0649,29,22,149,7,11/06/2026
INV006650,CP007,P0650,15,6,39,10,11/06/2026
INV006651,CP007,P0651,83,32,168,3,11/06/2026
INV006652,CP007,P0652,82,23,228,5,11/06/2026
INV006653,CP007,P0653,64,36,264,10,11/06/2026
INV006654,CP007,P0654,83,16,108,10,11/06/2026
INV006655,CP007,P0655,45,30,181,10,11/06/2026
INV006656,CP007,P0656,13,5,38,5,11/06/2026
INV006657,CP007,P0657,76,15,112,14,11/06/2026
INV006658,CP007,P0658,22,5,56,14,11/06/2026
INV006659,CP007,P0659,20,6,36,14,11/06/2026
INV006660,CP007,P0660,78,23,137,7,11/06/2026
INV006661,CP007,P0661,19,5,46,10,11/06/2026
INV006662,CP007,P0662,120,28,141,7,11/06/2026
INV006663,CP007,P0663,172,34,191,3,11/06/2026
INV006664,CP007,P0664,105,15,119,3,11/06/2026
INV006665,CP007,P0665,78,24,242,14,11/06/2026
INV006666,CP007,P0666,126,22,161,5,11/06/2026
INV006667,CP007,P0667,250,28,298,14,11/06/2026
INV006668,CP007,P0668,142,21,199,7,11/06/2026
INV006669,CP007,P0669,90,33,182,5,11/06/2026
INV006670,CP007,P0670,69,16,146,5,11/06/2026
INV006671,CP007,P0671,180,58,349,5,11/06/2026
INV006672,CP007,P0672,137,20,158,3,11/06/2026
INV006673,CP007,P0673,139,27,187,7,11/06/2026
INV006674,CP007,P0674,92,59,473,5,11/06/2026
INV006675,CP007,P0675,20,15,106,14,11/06/2026
INV006676,CP007,P0676,42,16,104,3,11/06/2026
INV006677,CP007,P0677,42,14,149,7,11/06/2026
INV006678,CP007,P0678,24,5,30,7,11/06/2026
INV006679,CP007,P0679,105,46,399,5,11/06/2026
INV006680,CP007,P0680,169,59,521,7,11/06/2026
INV006681,CP007,P0681,143,33,244,5,11/06/2026
INV006682,CP007,P0682,19,18,84,7,11/06/2026
INV006683,CP007,P0683,198,70,680,3,11/06/2026
INV006684,CP007,P0684,229,23,253,14,11/06/2026
INV006685,CP007,P0685,39,18,123,14,11/06/2026
INV006686,CP007,P0686,171,28,210,7,11/06/2026
INV006687,CP007,P0687,111,19,154,10,11/06/2026
INV006688,CP007,P0688,45,19,155,5,11/06/2026
INV006689,CP007,P0689,12,8,41,14,11/06/2026
INV006690,CP007,P0690,158,54,455,14,11/06/2026
INV006691,CP007,P0691,167,24,248,14,11/06/2026
INV006692,CP007,P0692,88,22,176,10,11/06/2026
INV006693,CP007,P0693,27,23,125,14,11/06/2026
INV006694,CP007,P0694,200,51,477,10,11/06/2026
INV006695,CP007,P0695,77,17,116,10,11/06/2026
INV006696,CP007,P0696,237,42,290,7,11/06/2026
INV006697,CP007,P0697,8,5,30,14,11/06/2026
INV006698,CP007,P0698,70,19,134,5,11/06/2026
INV006699,CP007,P0699,113,13,139,3,11/06/2026
INV006700,CP007,P0700,186,42,435,10,11/06/2026
INV006701,CP007,P0701,64,22,160,3,11/06/2026
INV006702,CP007,P0702,19,5,34,5,11/06/2026
INV006703,CP007,P0703,35,17,148,7,11/06/2026
