customer_id,gender,age,age_group,loyalty_tier,visit_frequency,total_spend_lkr,avg_basket_value_lkr,days_since_last_purchase,preferred_category,campaign_id,offer_type,discount_pct,channel,sent_date,year,clicked,redeemed,revenue_after_lkr,treatment,customer_past_redemption_rate,is_seasonal_window,is_salary_cycle,is_school_holiday
CUST_0172,Male,23,18-25,Gold,10,553884.75,24116.38,136,Coat,CMP_025966,Seasonal Sale,40,In-Store,2025-03-31,2025,1,1,16058.55,1,0.6667,1,1,0
CUST_2138,Female,35,35-45,Silver,37,475695.72,23002.8,74,Coat,CMP_025967,Loyalty Reward,50,Email,2025-07-06,2025,1,0,0.0,1,0.3333,1,0,0
CUST_1464,Female,55,46-60,Gold,31,83966.51,4275.29,75,Handbag,CMP_025968,New Arrival,20,In-Store,2025-04-27,2025,1,1,3292.56,1,0.7333,1,1,1
CUST_1338,Female,48,46-60,Silver,38,212778.19,13788.54,128,Perfume,CMP_025969,Flash Sale,40,App Push,2025-11-25,2025,1,1,7138.91,0,0.2,1,1,0
CUST_1566,Female,60,46-60,Silver,40,125941.6,5123.57,52,Shoes,CMP_025970,Seasonal Sale,40,Email,2025-09-18,2025,0,0,0.0,1,0.75,0,0,0
CUST_1074,Male,31,26-34,Silver,32,531130.63,23482.22,62,Watch,CMP_025971,BOGO,20,App Push,2025-11-19,2025,1,1,20597.48,1,0.5333,1,0,0
CUST_0471,Male,24,18-25,Silver,25,117165.42,11467.73,138,Trousers,CMP_025972,BOGO,40,SMS,2025-11-14,2025,1,1,7334.54,1,0.6429,1,0,0
CUST_1954,Female,29,26-34,Silver,19,123736.57,24774.56,83,Top,CMP_025973,BOGO,50,SMS,2025-01-08,2025,0,0,0.0,0,0.5,0,0,0
CUST_1381,Male,54,46-60,Silver,41,157493.17,10746.11,58,Perfume,CMP_025974,Flash Sale,50,App Push,2025-12-30,2025,1,1,5864.15,1,0.8947,1,1,1
CUST_1562,Male,57,46-60,Platinum,8,54246.59,2760.37,106,Coat,CMP_025975,Seasonal Sale,10,App Push,2025-12-12,2025,1,1,2963.09,1,0.5,1,0,1
CUST_1674,Female,32,26-34,Silver,6,384480.44,13523.46,100,Top,CMP_025976,New Arrival,40,SMS,2025-01-04,2025,0,0,0.0,1,0.6364,0,0,0
CUST_1041,Female,31,26-34,Gold,42,298503.15,13539.57,123,Shoes,CMP_025977,Flash Sale,10,SMS,2025-01-17,2025,1,1,11177.27,1,0.5,0,0,0
CUST_0244,Female,57,46-60,Bronze,21,517007.13,23708.56,58,Jewellery,CMP_025978,Flash Sale,50,Email,2025-03-02,2025,0,0,0.0,1,0.7692,1,0,0
CUST_0077,Female,36,35-45,Bronze,28,151565.32,10523.99,133,Top,CMP_025979,New Arrival,50,SMS,2025-12-07,2025,1,1,6184.8,1,0.5385,1,0,1
CUST_0119,Female,25,18-25,Gold,33,53321.63,11561.01,75,Handbag,CMP_025980,Seasonal Sale,40,Email,2025-07-13,2025,1,1,6098.94,1,0.7143,1,0,0
CUST_0712,Female,37,35-45,Bronze,46,160463.24,14978.43,100,Jewellery,CMP_025981,Flash Sale,10,Email,2025-06-29,2025,0,0,0.0,1,0.5,1,1,0
CUST_0107,Female,38,35-45,Silver,43,474532.44,19959.48,160,Sunglasses,CMP_025982,New Arrival,40,In-Store,2025-12-10,2025,1,1,15703.67,0,0.5714,1,0,1
CUST_1908,Female,28,26-34,Platinum,33,220329.83,9464.69,22,Handbag,CMP_025983,Discount,30,App Push,2025-11-23,2025,1,1,6611.9,0,0.5,1,1,0
CUST_0688,Male,50,46-60,Silver,24,296593.38,10341.46,111,Handbag,CMP_025984,Discount,10,SMS,2025-01-04,2025,1,0,0.0,0,0.4,0,0,0
CUST_0576,Female,54,46-60,Silver,1,95101.43,10550.16,3,Shoes,CMP_025985,New Arrival,20,Email,2025-12-01,2025,1,1,8826.53,1,0.6,1,1,1
CUST_1263,Male,49,46-60,Gold,40,299913.21,14147.77,135,Sunglasses,CMP_025986,Flash Sale,50,App Push,2025-12-28,2025,1,1,7247.88,1,0.8,1,1,1
CUST_2209,Male,22,18-25,Bronze,37,279837.32,9442.75,8,Top,CMP_025987,BOGO,50,SMS,2025-06-22,2025,1,1,5701.31,1,0.5833,1,1,0
CUST_0863,Female,59,46-60,Platinum,44,190460.56,13122.63,78,Shoes,CMP_025988,Seasonal Sale,10,App Push,2025-02-02,2025,1,1,16212.57,1,0.5333,0,0,0
CUST_0320,Male,51,46-60,Silver,22,243989.8,19697.29,104,Top,CMP_025989,Seasonal Sale,30,SMS,2025-11-07,2025,0,0,0.0,0,0.75,1,0,0
CUST_0126,Female,39,35-45,Bronze,14,234766.38,16689.31,58,Jewellery,CMP_025990,BOGO,30,Email,2025-02-02,2025,0,0,0.0,0,0.5556,0,0,0
CUST_0401,Male,52,46-60,Platinum,7,269332.81,23497.56,69,Shoes,CMP_025991,Seasonal Sale,50,App Push,2025-05-06,2025,1,0,0.0,1,0.7143,0,0,0
CUST_1179,Female,38,35-45,Silver,34,601009.66,23439.91,157,Sunglasses,CMP_025992,Discount,10,App Push,2025-01-24,2025,1,0,0.0,0,0.7273,0,1,0
CUST_1920,Female,33,26-34,Silver,11,108692.21,8952.9,26,Perfume,CMP_025993,BOGO,50,In-Store,2025-07-10,2025,0,0,0.0,0,0.7,1,0,0
CUST_0452,Female,57,46-60,Bronze,27,468111.71,18859.85,78,Watch,CMP_025994,New Arrival,30,Email,2025-06-20,2025,1,0,0.0,1,0.6364,1,1,0
CUST_1373,Female,47,46-60,Bronze,44,338669.37,19057.79,47,Coat,CMP_025995,Loyalty Reward,20,In-Store,2025-11-27,2025,1,1,15480.77,1,0.4444,1,1,0
CUST_1511,Female,25,18-25,Gold,37,264698.92,15627.3,112,Jewellery,CMP_025996,Seasonal Sale,40,SMS,2025-08-16,2025,1,1,10021.81,1,0.5556,0,0,1
CUST_2423,Female,38,35-45,Silver,1,437890.59,20323.81,20,Perfume,CMP_025997,New Arrival,30,In-Store,2025-09-09,2025,1,1,14736.08,1,0.5,0,0,0
CUST_0316,Female,20,18-25,Silver,24,34069.11,3020.8,130,Watch,CMP_025998,BOGO,50,SMS,2025-03-31,2025,0,0,0.0,0,0.4375,1,1,0
CUST_2480,Female,23,18-25,Silver,47,331123.93,17372.51,102,Handbag,CMP_025999,Discount,50,SMS,2025-11-26,2025,1,1,10661.51,1,0.5556,1,1,0
CUST_1575,Male,40,35-45,Gold,22,62317.28,5580.67,157,Jewellery,CMP_026000,New Arrival,30,App Push,2025-12-31,2025,1,1,5184.52,1,0.5,1,1,1
CUST_0954,Female,26,26-34,Silver,5,371835.67,24988.67,81,Handbag,CMP_026001,New Arrival,50,SMS,2025-11-06,2025,1,1,13737.39,1,0.6154,1,0,0
CUST_1310,Female,53,46-60,Gold,31,115268.18,4273.41,138,Watch,CMP_026002,Discount,30,Email,2025-02-26,2025,0,0,0.0,1,0.6,0,1,0
CUST_2498,Female,26,26-34,Gold,47,177716.35,9631.68,139,Perfume,CMP_026003,Discount,50,In-Store,2025-11-19,2025,0,0,0.0,1,0.7143,1,0,0
CUST_0379,Female,31,26-34,Gold,33,56544.6,4857.16,112,Shoes,CMP_026004,Discount,10,In-Store,2025-10-26,2025,0,0,0.0,1,0.5556,0,1,0
CUST_1397,Female,55,46-60,Bronze,43,313789.63,11913.43,41,Dress,CMP_026005,BOGO,50,SMS,2025-03-14,2025,1,1,7669.53,0,0.6875,1,0,0
CUST_1780,Female,34,26-34,Silver,26,110155.39,8598.92,142,Shoes,CMP_026006,Discount,30,SMS,2025-03-22,2025,1,0,0.0,0,0.5714,1,1,0
CUST_0603,Male,54,46-60,Silver,37,243435.36,19324.23,112,Watch,CMP_026007,Seasonal Sale,10,SMS,2025-12-29,2025,1,1,16928.19,1,0.7692,1,1,1
CUST_0069,Male,28,26-34,Bronze,9,38480.24,5099.15,141,Top,CMP_026008,New Arrival,40,App Push,2025-03-09,2025,1,1,4065.75,1,0.3333,1,0,0
CUST_2146,Female,53,46-60,Bronze,36,70971.69,9325.82,19,Coat,CMP_026009,Seasonal Sale,30,SMS,2025-01-23,2025,1,1,6870.0,0,0.6667,0,1,0
CUST_1896,Female,42,35-45,Silver,42,300462.19,16742.49,50,Handbag,CMP_026010,Loyalty Reward,20,Email,2025-04-08,2025,1,1,16584.83,1,0.5455,1,0,1
CUST_1407,Female,59,46-60,Bronze,29,221591.59,8776.74,98,Dress,CMP_026011,BOGO,10,Email,2025-06-25,2025,0,0,0.0,1,0.6667,1,1,0
CUST_2402,Male,43,35-45,Gold,26,311756.42,15006.41,44,Top,CMP_026012,New Arrival,10,In-Store,2025-07-18,2025,1,1,14832.3,1,0.5556,1,0,0
CUST_1387,Female,55,46-60,Bronze,22,250103.7,10039.58,15,Dress,CMP_026013,Loyalty Reward,30,Email,2025-09-11,2025,0,0,0.0,0,0.7857,0,0,0
CUST_2043,Female,60,46-60,Silver,47,81830.53,4516.31,178,Perfume,CMP_026014,Discount,30,In-Store,2025-12-08,2025,1,1,3527.6,0,0.4375,1,0,1
CUST_2260,Female,59,46-60,Bronze,36,321862.26,11363.75,69,Sunglasses,CMP_026015,New Arrival,40,In-Store,2025-11-27,2025,0,0,0.0,1,0.8333,1,1,0
CUST_1715,Male,47,46-60,Gold,39,79757.83,12870.72,94,Shoes,CMP_026016,Discount,20,In-Store,2025-11-24,2025,1,1,10848.02,1,0.7,1,1,0
CUST_2357,Female,21,18-25,Silver,44,367247.19,15256.28,21,Top,CMP_026017,Discount,10,In-Store,2025-02-11,2025,1,1,12903.42,0,0.9231,0,0,0
CUST_0145,Male,43,35-45,Bronze,22,574220.12,21267.51,78,Coat,CMP_026018,Discount,20,SMS,2025-01-28,2025,0,0,0.0,1,0.625,0,1,0
CUST_1998,Male,55,46-60,Gold,51,60599.78,13721.43,21,Perfume,CMP_026019,New Arrival,30,In-Store,2025-06-21,2025,1,1,11909.77,1,0.7,1,1,0
CUST_2044,Male,41,35-45,Bronze,43,107207.13,5347.65,124,Perfume,CMP_026020,Seasonal Sale,10,SMS,2025-04-28,2025,1,1,4941.4,1,0.5,1,1,1
CUST_0697,Male,22,18-25,Gold,30,96710.4,15782.05,34,Top,CMP_026021,Loyalty Reward,50,App Push,2025-11-13,2025,1,1,9839.76,1,0.5,1,0,0
CUST_0345,Female,42,35-45,Silver,20,123154.64,5576.25,159,Perfume,CMP_026022,Discount,20,SMS,2025-12-13,2025,1,1,4966.38,1,0.5,1,0,1
CUST_2009,Male,28,26-34,Silver,6,165196.3,14506.11,100,Perfume,CMP_026023,Seasonal Sale,10,In-Store,2025-06-23,2025,1,1,13162.11,0,0.6667,1,1,0
CUST_2159,Female,40,35-45,Platinum,44,184577.92,19703.92,135,Trousers,CMP_026024,Loyalty Reward,30,SMS,2025-09-28,2025,0,0,0.0,0,0.4375,0,1,0
CUST_1365,Female,57,46-60,Gold,26,97536.77,20274.43,98,Top,CMP_026025,New Arrival,20,App Push,2025-04-26,2025,1,1,17868.64,0,0.6,1,1,1
CUST_1427,Male,57,46-60,Bronze,25,426695.49,22981.11,135,Watch,CMP_026026,Flash Sale,20,SMS,2025-08-23,2025,1,1,17418.2,0,0.7778,0,1,1
CUST_0959,Male,49,46-60,Platinum,45,158056.8,5845.13,57,Jewellery,CMP_026027,Discount,40,In-Store,2025-10-12,2025,1,0,0.0,1,0.7895,0,0,0
CUST_1541,Female,40,35-45,Platinum,48,236671.83,19357.82,8,Dress,CMP_026028,BOGO,40,App Push,2025-05-26,2025,1,1,13721.16,1,0.6667,0,1,0
CUST_1610,Female,52,46-60,Bronze,35,159480.25,17130.64,7,Shoes,CMP_026029,Seasonal Sale,20,SMS,2025-08-05,2025,0,0,0.0,0,0.6667,0,0,1
CUST_0352,Female,21,18-25,Bronze,48,372514.72,17246.85,88,Dress,CMP_026030,New Arrival,40,In-Store,2025-01-27,2025,0,0,0.0,1,1.0,0,1,0
CUST_0718,Female,36,35-45,Bronze,27,46666.35,5943.46,10,Trousers,CMP_026031,New Arrival,50,Email,2025-11-26,2025,1,1,2655.95,1,0.3636,1,1,0
CUST_1286,Female,39,35-45,Bronze,43,101655.48,20961.17,65,Coat,CMP_026032,Loyalty Reward,30,Email,2025-07-15,2025,1,1,17614.03,0,0.7,1,0,0
CUST_0193,Female,21,18-25,Gold,3,179552.22,14782.81,60,Dress,CMP_026033,Flash Sale,40,Email,2025-01-04,2025,0,0,0.0,1,0.3846,0,0,0
CUST_0572,Female,22,18-25,Silver,27,128945.7,5010.86,25,Watch,CMP_026034,Seasonal Sale,50,App Push,2025-06-27,2025,1,1,3114.16,1,0.8889,1,1,0
CUST_0072,Male,20,18-25,Silver,26,185161.63,10543.07,92,Sunglasses,CMP_026035,Flash Sale,40,App Push,2025-08-30,2025,1,1,7037.23,1,0.6667,0,1,1
CUST_0888,Male,28,26-34,Platinum,4,181384.52,8019.36,45,Jewellery,CMP_026036,Flash Sale,20,App Push,2025-02-19,2025,1,1,8913.2,1,0.8,0,0,0
CUST_1072,Male,36,35-45,Gold,35,173036.76,10103.78,77,Top,CMP_026037,Discount,20,App Push,2025-12-13,2025,1,1,8145.99,1,0.6471,1,0,1
CUST_2091,Female,58,46-60,Silver,29,176912.27,10226.96,35,Handbag,CMP_026038,Seasonal Sale,30,Email,2025-11-25,2025,1,1,8824.82,0,0.6923,1,1,0
CUST_1950,Female,33,26-34,Bronze,19,167470.82,9173.97,13,Handbag,CMP_026039,BOGO,20,SMS,2025-04-28,2025,1,1,6729.51,1,0.6667,1,1,1
CUST_0015,Male,30,26-34,Gold,34,229303.32,8969.88,178,Watch,CMP_026040,Discount,40,App Push,2025-11-28,2025,1,1,7105.53,1,0.6667,1,1,0
CUST_0266,Female,55,46-60,Platinum,50,189650.44,16392.91,172,Handbag,CMP_026041,BOGO,20,SMS,2025-11-14,2025,0,0,0.0,1,0.8889,1,0,0
CUST_0892,Female,24,18-25,Bronze,31,346304.47,21914.78,38,Watch,CMP_026042,Seasonal Sale,30,App Push,2025-04-01,2025,1,1,20756.71,0,0.6667,1,1,1
CUST_1778,Female,60,46-60,Gold,29,139689.89,6645.96,103,Handbag,CMP_026043,Flash Sale,30,SMS,2025-11-01,2025,1,1,4082.99,1,0.5333,1,1,0
CUST_0930,Male,22,18-25,Silver,25,63246.7,4454.42,83,Handbag,CMP_026044,Loyalty Reward,10,In-Store,2025-02-01,2025,0,0,0.0,0,0.5714,0,1,0
CUST_0432,Female,60,46-60,Gold,37,17778.76,3126.62,57,Shoes,CMP_026045,BOGO,50,Email,2025-09-25,2025,0,0,0.0,1,0.8125,0,1,0
CUST_0126,Female,39,35-45,Bronze,14,234766.38,16689.31,58,Jewellery,CMP_026046,Seasonal Sale,50,In-Store,2025-08-19,2025,0,0,0.0,0,0.5556,0,0,1
CUST_1050,Male,47,46-60,Bronze,30,185718.0,18912.09,27,Jewellery,CMP_026047,Flash Sale,20,SMS,2025-12-06,2025,1,1,15831.07,1,0.9091,1,0,1
CUST_1576,Male,23,18-25,Bronze,4,204929.83,10172.88,31,Jewellery,CMP_026048,BOGO,50,In-Store,2025-09-10,2025,1,1,5563.81,1,0.4545,0,0,0
CUST_1557,Female,25,18-25,Bronze,18,166293.45,9501.86,23,Jewellery,CMP_026049,Loyalty Reward,10,In-Store,2025-05-28,2025,1,0,0.0,0,0.5714,0,1,0
CUST_0727,Male,43,35-45,Bronze,11,347995.73,18268.4,122,Dress,CMP_026050,New Arrival,10,Email,2025-07-16,2025,1,1,16582.71,1,0.4,1,0,0
CUST_0626,Female,23,18-25,Gold,38,472689.95,23436.91,169,Watch,CMP_026051,Flash Sale,20,App Push,2025-12-06,2025,1,1,24154.13,0,0.5,1,0,1
CUST_1517,Female,42,35-45,Silver,13,367181.0,18433.82,63,Perfume,CMP_026052,Discount,40,Email,2025-03-24,2025,1,0,0.0,1,0.5455,1,1,0
CUST_0304,Female,53,46-60,Bronze,32,247494.93,12306.59,177,Perfume,CMP_026053,New Arrival,10,Email,2025-09-07,2025,0,0,0.0,1,0.5,0,0,0
CUST_2482,Female,55,46-60,Bronze,51,91348.8,19243.85,20,Trousers,CMP_026054,Loyalty Reward,50,SMS,2025-11-09,2025,1,0,0.0,1,0.625,1,0,0
CUST_0925,Female,38,35-45,Silver,5,80294.0,2783.39,26,Trousers,CMP_026055,Seasonal Sale,40,In-Store,2025-11-25,2025,1,1,2122.32,1,0.6364,1,1,0
CUST_1194,Female,25,18-25,Silver,13,308522.42,12045.53,78,Trousers,CMP_026056,Seasonal Sale,50,SMS,2025-12-19,2025,1,1,5431.96,1,0.6154,1,0,1
CUST_0837,Female,40,35-45,Silver,18,247348.6,20179.44,175,Dress,CMP_026057,New Arrival,10,SMS,2025-09-14,2025,0,0,0.0,1,0.3846,0,0,0
CUST_2272,Female,32,26-34,Bronze,24,289569.93,9730.4,103,Watch,CMP_026058,Flash Sale,10,In-Store,2025-07-29,2025,1,1,7719.42,1,0.7143,1,1,0
CUST_2394,Male,47,46-60,Bronze,1,503163.0,19247.58,64,Shoes,CMP_026059,New Arrival,30,In-Store,2025-06-10,2025,0,0,0.0,1,0.5333,1,0,0
CUST_1277,Male,39,35-45,Silver,28,79118.8,4292.26,35,Top,CMP_026060,New Arrival,30,Email,2025-04-11,2025,1,1,3970.94,0,1.0,1,0,1
CUST_1764,Female,22,18-25,Bronze,2,243232.07,18839.1,151,Coat,CMP_026061,New Arrival,40,App Push,2025-12-28,2025,1,1,10431.99,0,0.5385,1,1,1
CUST_0140,Female,58,46-60,Silver,31,29282.09,4800.04,176,Jewellery,CMP_026062,Flash Sale,10,SMS,2025-04-13,2025,0,0,0.0,0,0.4,1,0,1
CUST_2077,Male,19,18-25,Platinum,10,247456.96,18475.66,160,Perfume,CMP_026063,New Arrival,20,In-Store,2025-11-03,2025,0,0,0.0,1,0.4286,1,0,0
CUST_2444,Female,51,46-60,Bronze,25,297051.49,13322.92,121,Shoes,CMP_026064,Loyalty Reward,40,In-Store,2025-07-01,2025,0,0,0.0,1,0.4667,1,1,0
CUST_1524,Male,30,26-34,Silver,16,427711.03,19400.81,139,Jewellery,CMP_026065,Seasonal Sale,40,In-Store,2025-03-30,2025,0,0,0.0,1,0.4286,1,1,0
CUST_1655,Male,48,46-60,Bronze,3,100180.84,13445.05,75,Top,CMP_026066,Seasonal Sale,40,SMS,2025-10-18,2025,1,1,9633.62,1,0.75,0,0,0
CUST_2393,Female,29,26-34,Silver,38,446268.76,24780.98,142,Shoes,CMP_026067,Flash Sale,10,SMS,2025-08-29,2025,0,0,0.0,1,0.6,0,1,1
CUST_2384,Female,43,35-45,Bronze,14,47310.64,12230.07,85,Trousers,CMP_026068,New Arrival,40,Email,2025-02-09,2025,0,0,0.0,1,0.4,0,0,0
CUST_0312,Male,25,18-25,Silver,15,220912.52,13957.51,43,Jewellery,CMP_026069,Seasonal Sale,10,Email,2025-01-17,2025,0,0,0.0,1,0.6429,0,0,0
CUST_0624,Female,26,26-34,Gold,47,148169.9,6738.29,66,Coat,CMP_026070,Discount,40,Email,2025-03-08,2025,1,1,5323.51,0,0.4375,1,0,0
CUST_1546,Female,52,46-60,Bronze,43,464327.92,18302.61,152,Perfume,CMP_026071,Seasonal Sale,50,SMS,2025-09-07,2025,1,1,8427.28,1,0.6154,0,0,0
CUST_1215,Female,38,35-45,Bronze,4,186076.58,7155.61,71,Handbag,CMP_026072,Discount,10,Email,2025-07-12,2025,1,1,8085.78,1,0.5,1,0,0
CUST_1774,Female,30,26-34,Silver,30,526119.0,23254.8,95,Watch,CMP_026073,Seasonal Sale,10,In-Store,2025-02-21,2025,1,0,0.0,0,0.4,0,1,0
CUST_0149,Male,55,46-60,Silver,25,203817.24,12186.11,34,Perfume,CMP_026074,Flash Sale,40,SMS,2025-09-16,2025,1,1,7511.13,0,0.5714,0,0,0
CUST_0792,Female,39,35-45,Silver,50,568178.47,19564.19,111,Watch,CMP_026075,Flash Sale,20,SMS,2025-06-29,2025,1,1,20045.25,1,0.8,1,1,0
CUST_0129,Male,30,26-34,Bronze,45,162984.16,5983.35,27,Watch,CMP_026076,Discount,30,SMS,2025-09-13,2025,0,0,0.0,1,0.6154,0,0,0
CUST_1135,Female,33,26-34,Silver,18,203002.59,21631.02,167,Jewellery,CMP_026077,Seasonal Sale,50,In-Store,2025-11-17,2025,1,1,14614.59,1,0.3333,1,0,0
CUST_2085,Female,49,46-60,Bronze,39,231758.67,24937.61,43,Perfume,CMP_026078,Seasonal Sale,50,In-Store,2025-01-03,2025,1,1,14267.54,1,0.5333,0,0,0
CUST_1342,Female,47,46-60,Silver,51,589450.18,21914.41,80,Shoes,CMP_026079,Discount,50,In-Store,2025-02-28,2025,1,1,11004.24,1,0.4167,0,1,0
CUST_0421,Female,19,18-25,Bronze,28,176919.01,6057.85,174,Trousers,CMP_026080,Discount,50,In-Store,2025-11-22,2025,1,1,4061.64,1,0.5,1,1,0
CUST_1682,Female,21,18-25,Silver,41,563211.23,21131.34,142,Dress,CMP_026081,New Arrival,40,SMS,2025-02-08,2025,1,0,0.0,1,0.5,0,0,0
CUST_2259,Male,25,18-25,Silver,21,309735.24,13571.76,93,Sunglasses,CMP_026082,Flash Sale,40,Email,2025-07-19,2025,1,1,6921.76,1,0.5714,1,0,0
CUST_2240,Male,44,35-45,Bronze,3,520237.55,23866.05,141,Top,CMP_026083,Discount,40,In-Store,2025-11-14,2025,0,0,0.0,1,0.3529,1,0,0
CUST_1180,Female,49,46-60,Platinum,46,161061.97,8585.04,164,Perfume,CMP_026084,BOGO,10,App Push,2025-02-06,2025,1,0,0.0,1,0.4286,0,0,0
CUST_2287,Female,45,35-45,Bronze,48,41389.13,5145.99,75,Shoes,CMP_026085,Discount,40,Email,2025-10-16,2025,0,0,0.0,1,0.4444,0,0,0
CUST_0779,Female,49,46-60,Silver,30,239582.04,8407.88,153,Shoes,CMP_026086,BOGO,40,App Push,2025-03-03,2025,1,1,4413.08,1,0.6,1,0,0
CUST_0559,Female,24,18-25,Gold,15,386932.23,16767.07,159,Shoes,CMP_026087,Seasonal Sale,50,In-Store,2025-10-07,2025,0,0,0.0,1,0.3333,0,0,0
CUST_0026,Female,38,35-45,Bronze,8,137321.11,20206.79,143,Watch,CMP_026088,Seasonal Sale,50,SMS,2025-11-26,2025,0,0,0.0,1,0.5556,1,1,0
CUST_2108,Female,26,26-34,Bronze,1,177450.94,7561.38,33,Watch,CMP_026089,BOGO,40,SMS,2025-03-31,2025,1,1,5770.14,1,0.6364,1,1,0
CUST_0546,Female,59,46-60,Bronze,18,168317.62,13921.83,38,Shoes,CMP_026090,Seasonal Sale,10,App Push,2025-12-28,2025,1,1,10879.72,1,0.625,1,1,1
CUST_0040,Female,24,18-25,Silver,12,167469.16,6162.46,44,Shoes,CMP_026091,Discount,40,In-Store,2025-11-16,2025,0,0,0.0,1,0.5,1,0,0
CUST_2307,Male,21,18-25,Bronze,6,27794.01,7725.98,41,Handbag,CMP_026092,Loyalty Reward,20,In-Store,2025-05-27,2025,0,0,0.0,1,0.625,0,1,0
CUST_0522,Female,59,46-60,Silver,41,95642.68,8142.96,121,Top,CMP_026093,Flash Sale,30,SMS,2025-01-08,2025,1,0,0.0,1,0.6667,0,0,0
CUST_1059,Female,57,46-60,Bronze,17,35459.84,4104.77,164,Shoes,CMP_026094,Flash Sale,50,App Push,2025-03-09,2025,0,0,0.0,1,0.7222,1,0,0
CUST_1397,Female,55,46-60,Bronze,43,313789.63,11913.43,41,Dress,CMP_026095,Seasonal Sale,20,Email,2025-06-26,2025,1,1,10288.32,1,0.6875,1,1,0
CUST_0951,Female,20,18-25,Bronze,33,537673.11,23304.91,162,Sunglasses,CMP_026096,Flash Sale,30,SMS,2025-07-30,2025,1,1,16745.26,1,0.5882,1,1,0
CUST_0261,Female,31,26-34,Silver,35,101100.84,6107.21,135,Handbag,CMP_026097,BOGO,40,In-Store,2025-11-24,2025,1,0,0.0,1,0.5556,1,1,0
CUST_1134,Male,32,26-34,Bronze,47,662348.58,24368.3,175,Coat,CMP_026098,Seasonal Sale,40,App Push,2025-09-30,2025,1,1,16824.99,0,0.625,0,1,0
CUST_0781,Female,58,46-60,Bronze,19,99552.78,19875.83,29,Jewellery,CMP_026099,BOGO,10,Email,2025-12-06,2025,1,1,22816.54,0,0.6,1,0,1
CUST_0790,Female,27,26-34,Bronze,2,125660.94,7441.43,23,Perfume,CMP_026100,Discount,50,App Push,2025-08-30,2025,1,1,4445.9,1,0.7143,0,1,1
CUST_1329,Female,44,35-45,Silver,19,60152.11,2854.06,167,Jewellery,CMP_026101,New Arrival,20,App Push,2025-06-03,2025,1,1,2803.45,1,0.625,1,0,0
CUST_2228,Female,18,18-25,Silver,51,387958.6,18876.27,15,Perfume,CMP_026102,Loyalty Reward,20,SMS,2025-07-22,2025,1,1,16333.33,0,0.7333,1,1,0
CUST_1692,Female,57,46-60,Bronze,19,137754.68,7618.55,62,Sunglasses,CMP_026103,Seasonal Sale,10,In-Store,2025-03-21,2025,1,1,7020.71,0,0.3636,1,1,0
CUST_1402,Male,40,35-45,Bronze,22,82947.48,15160.06,37,Dress,CMP_026104,Seasonal Sale,40,SMS,2025-10-18,2025,0,0,0.0,0,0.5,0,0,0
CUST_1515,Male,54,46-60,Silver,41,590719.62,21288.03,127,Watch,CMP_026105,Seasonal Sale,10,In-Store,2025-06-30,2025,1,1,21982.39,1,0.5556,1,1,0
CUST_0334,Male,28,26-34,Bronze,18,112710.81,16456.49,146,Perfume,CMP_026106,New Arrival,10,SMS,2025-11-22,2025,1,1,19023.11,1,0.8,1,1,0
CUST_0377,Female,39,35-45,Bronze,26,288212.66,11951.63,107,Dress,CMP_026107,Seasonal Sale,40,Email,2025-04-11,2025,0,0,0.0,1,0.5385,1,0,1
CUST_0582,Female,33,26-34,Bronze,46,131170.84,20765.79,50,Dress,CMP_026108,Seasonal Sale,30,SMS,2025-07-24,2025,1,1,13918.18,0,0.6667,1,1,0
CUST_2339,Male,40,35-45,Silver,27,426771.84,18745.48,59,Dress,CMP_026109,New Arrival,30,Email,2025-04-27,2025,1,1,15957.55,0,0.5714,1,1,1
CUST_0888,Male,28,26-34,Platinum,4,181384.52,8019.36,45,Jewellery,CMP_026110,Loyalty Reward,50,SMS,2025-09-29,2025,1,1,5600.73,1,0.8,0,1,0
CUST_1438,Female,36,35-45,Platinum,21,240013.3,10760.49,92,Dress,CMP_026111,New Arrival,10,In-Store,2025-11-02,2025,1,0,0.0,0,0.5455,1,0,0
CUST_1951,Male,53,46-60,Silver,2,603332.26,22512.55,124,Top,CMP_026112,BOGO,20,Email,2025-06-11,2025,1,1,23322.98,1,0.6,1,0,0
CUST_1339,Male,25,18-25,Silver,48,238611.41,8680.47,170,Shoes,CMP_026113,Seasonal Sale,40,In-Store,2025-05-24,2025,0,0,0.0,1,0.625,0,1,0
CUST_1639,Female,57,46-60,Gold,29,639944.63,24057.76,6,Trousers,CMP_026114,Discount,30,Email,2025-12-14,2025,1,1,20801.65,1,0.4667,1,0,1
CUST_2056,Female,45,35-45,Bronze,50,234541.65,10055.2,149,Trousers,CMP_026115,Seasonal Sale,30,SMS,2025-06-05,2025,1,1,8766.78,0,0.5556,1,0,0
CUST_0264,Female,42,35-45,Bronze,9,400221.77,19016.65,78,Sunglasses,CMP_026116,Loyalty Reward,50,App Push,2025-04-25,2025,1,1,9783.3,1,0.875,1,1,1
CUST_1217,Male,47,46-60,Silver,31,369158.36,14267.08,86,Top,CMP_026117,Loyalty Reward,40,SMS,2025-03-30,2025,0,0,0.0,0,0.7778,1,1,0
CUST_2056,Female,45,35-45,Bronze,50,234541.65,10055.2,149,Trousers,CMP_026118,New Arrival,30,Email,2025-03-11,2025,1,1,9456.35,0,0.5556,1,0,0
