campaign_id,customer_id,offer_type,discount_pct,channel,sent_date,clicked,redeemed,treatment,revenue_after_lkr
CAMP_0888,CUST_200,Flash Sale,10,SMS,2025-02-04,0,0,Treatment,0.0
CAMP_0889,CUST_463,Loyalty Reward,50,In-App Push,2025-03-13,0,0,Treatment,0.0
CAMP_0890,CUST_055,Flash Sale,0,In-App Push,2025-03-30,0,0,Treatment,0.0
CAMP_0891,CUST_297,Loyalty Reward,30,SMS,2025-01-03,0,0,Treatment,0.0
CAMP_0892,CUST_352,Seasonal Sale,30,Email,2025-01-10,0,0,Treatment,0.0
CAMP_0893,CUST_210,Loyalty Reward,30,SMS,2025-01-10,0,0,Treatment,0.0
CAMP_0894,CUST_096,Discount,20,In-App Push,2025-03-07,1,1,Treatment,11917.56
CAMP_0895,CUST_224,Loyalty Reward,50,Email,2025-03-01,0,0,Treatment,0.0
CAMP_0896,CUST_352,Loyalty Reward,10,Email,2025-03-08,0,0,Treatment,0.0
CAMP_0897,CUST_176,Flash Sale,30,In-App Push,2025-01-23,0,0,Treatment,0.0
CAMP_0898,CUST_298,Discount,30,In-App Push,2025-01-01,0,0,Treatment,0.0
CAMP_0899,CUST_132,Loyalty Reward,0,SMS,2025-01-22,0,0,Treatment,0.0
CAMP_0900,CUST_106,Loyalty Reward,20,In-App Push,2025-02-11,0,0,Treatment,0.0
CAMP_0901,CUST_176,Discount,10,In-App Push,2025-03-30,1,0,Treatment,0.0
CAMP_0902,CUST_462,Loyalty Reward,50,Email,2025-01-02,0,0,Treatment,0.0
CAMP_0903,CUST_120,Loyalty Reward,30,SMS,2025-04-06,0,0,Treatment,0.0
CAMP_0904,CUST_444,Flash Sale,20,In-App Push,2025-01-25,0,0,Treatment,0.0
CAMP_0905,CUST_398,Loyalty Reward,0,Email,2025-03-20,0,0,Treatment,0.0
CAMP_0906,CUST_353,Loyalty Reward,0,Email,2025-03-22,0,0,Treatment,0.0
CAMP_0907,CUST_299,Loyalty Reward,0,SMS,2025-02-21,0,0,Treatment,0.0
CAMP_0908,CUST_131,Discount,0,SMS,2025-03-06,0,0,Treatment,0.0
CAMP_0909,CUST_051,Loyalty Reward,0,Email,2025-02-07,0,0,Treatment,0.0
CAMP_0910,CUST_453,Flash Sale,50,Email,2025-01-11,0,0,Treatment,0.0
CAMP_0911,CUST_223,Discount,20,In-App Push,2025-01-10,0,0,Treatment,0.0
CAMP_0912,CUST_247,Loyalty Reward,20,SMS,2025-02-25,0,0,Treatment,0.0
CAMP_0913,CUST_442,Seasonal Sale,20,In-App Push,2025-04-11,0,0,Treatment,0.0
CAMP_0914,CUST_261,Loyalty Reward,30,Email,2025-03-05,0,0,Treatment,0.0
CAMP_0915,CUST_163,Discount,20,SMS,2025-02-04,0,0,Treatment,0.0
CAMP_0916,CUST_250,Discount,0,In-App Push,2025-01-17,0,0,Treatment,0.0
CAMP_0917,CUST_197,Loyalty Reward,30,In-App Push,2025-02-19,0,0,Treatment,0.0
CAMP_0918,CUST_053,BOGO,0,In-App Push,2025-04-19,0,0,Treatment,0.0
CAMP_0919,CUST_459,Discount,10,SMS,2025-01-20,0,0,Treatment,0.0
CAMP_0920,CUST_066,Discount,0,SMS,2025-04-14,0,0,Treatment,0.0
CAMP_0921,CUST_407,Discount,10,Email,2025-02-04,0,0,Control,0.0
CAMP_0922,CUST_433,Loyalty Reward,30,In-App Push,2025-03-26,1,1,Treatment,12931.11
CAMP_0923,CUST_182,Loyalty Reward,0,In-App Push,2025-04-27,0,0,Treatment,0.0
CAMP_0924,CUST_215,Flash Sale,0,In-App Push,2025-04-13,0,0,Treatment,0.0
CAMP_0925,CUST_401,Discount,20,Email,2025-04-07,0,0,Treatment,0.0
CAMP_0926,CUST_381,Discount,10,SMS,2025-02-12,0,0,Treatment,0.0
CAMP_0927,CUST_162,Flash Sale,0,In-App Push,2025-03-21,0,0,Treatment,0.0
CAMP_0928,CUST_384,Flash Sale,0,In-App Push,2025-03-03,1,0,Treatment,0.0
CAMP_0929,CUST_102,Flash Sale,50,In-App Push,2025-04-07,0,0,Treatment,0.0
CAMP_0930,CUST_181,Seasonal Sale,20,Email,2025-03-11,0,0,Treatment,0.0
CAMP_0931,CUST_301,Flash Sale,0,SMS,2025-04-02,0,0,Treatment,0.0
CAMP_0932,CUST_338,Loyalty Reward,0,SMS,2025-02-04,0,0,Treatment,0.0
CAMP_0933,CUST_401,Discount,0,SMS,2025-03-03,0,0,Treatment,0.0
CAMP_0934,CUST_300,Discount,20,In-App Push,2025-01-26,1,0,Treatment,0.0
CAMP_0935,CUST_154,Loyalty Reward,0,SMS,2025-01-17,0,0,Treatment,0.0
CAMP_0936,CUST_160,Discount,0,Email,2025-01-31,1,0,Treatment,0.0
CAMP_0937,CUST_198,Flash Sale,20,In-App Push,2025-03-21,0,0,Control,0.0
CAMP_0938,CUST_444,Discount,10,SMS,2025-03-24,0,0,Treatment,0.0
CAMP_0939,CUST_134,Flash Sale,30,SMS,2025-01-07,1,0,Treatment,0.0
CAMP_0940,CUST_468,BOGO,0,In-App Push,2025-01-05,0,0,Treatment,0.0
CAMP_0941,CUST_421,Discount,10,SMS,2025-02-13,0,0,Treatment,0.0
CAMP_0942,CUST_263,Discount,0,SMS,2025-01-27,1,0,Treatment,0.0
CAMP_0943,CUST_084,Loyalty Reward,30,In-App Push,2025-01-23,0,0,Treatment,0.0
CAMP_0944,CUST_169,Flash Sale,20,In-App Push,2025-02-05,1,0,Treatment,0.0
CAMP_0945,CUST_056,Seasonal Sale,20,Email,2025-03-09,0,0,Treatment,0.0
CAMP_0946,CUST_158,Loyalty Reward,10,In-App Push,2025-01-16,0,0,Control,0.0
CAMP_0947,CUST_041,Loyalty Reward,30,In-App Push,2025-03-17,0,0,Treatment,0.0
CAMP_0948,CUST_055,Seasonal Sale,50,In-App Push,2025-02-01,0,0,Treatment,0.0
CAMP_0949,CUST_256,Flash Sale,50,Email,2025-03-22,0,0,Control,0.0
CAMP_0950,CUST_225,BOGO,0,Email,2025-04-22,0,0,Treatment,0.0
CAMP_0951,CUST_036,Flash Sale,50,SMS,2025-03-27,0,0,Treatment,0.0
CAMP_0952,CUST_069,Loyalty Reward,20,SMS,2025-01-28,0,0,Treatment,0.0
CAMP_0953,CUST_364,Loyalty Reward,0,In-App Push,2025-02-02,0,0,Treatment,0.0
CAMP_0954,CUST_249,Flash Sale,20,SMS,2025-01-16,0,0,Treatment,0.0
CAMP_0955,CUST_292,Loyalty Reward,0,SMS,2025-01-24,0,0,Treatment,0.0
CAMP_0956,CUST_278,BOGO,0,In-App Push,2025-03-23,0,0,Control,0.0
CAMP_0957,CUST_318,Flash Sale,20,SMS,2025-04-12,0,0,Control,0.0
CAMP_0958,CUST_393,Loyalty Reward,20,SMS,2025-02-08,0,0,Treatment,0.0
CAMP_0959,CUST_439,Loyalty Reward,10,SMS,2025-02-13,0,0,Treatment,0.0
CAMP_0960,CUST_208,Loyalty Reward,50,In-App Push,2025-01-14,0,0,Treatment,0.0
CAMP_0961,CUST_238,BOGO,0,Email,2025-03-28,0,0,Treatment,0.0
CAMP_0962,CUST_021,BOGO,0,Email,2025-04-11,1,0,Treatment,0.0
CAMP_0963,CUST_175,Flash Sale,50,Email,2025-02-15,1,0,Control,0.0
CAMP_0964,CUST_277,Loyalty Reward,10,In-App Push,2025-01-12,0,0,Treatment,0.0
CAMP_0965,CUST_397,Loyalty Reward,10,Email,2025-02-25,0,0,Control,0.0
CAMP_0966,CUST_145,Loyalty Reward,20,SMS,2025-02-12,0,0,Treatment,0.0
CAMP_0967,CUST_477,Discount,50,In-App Push,2025-04-13,0,0,Treatment,0.0
CAMP_0968,CUST_273,Flash Sale,0,In-App Push,2025-04-05,1,0,Treatment,0.0
CAMP_0969,CUST_450,New Arrival,0,Email,2025-03-22,0,0,Treatment,0.0
CAMP_0970,CUST_035,Flash Sale,0,SMS,2025-03-08,1,0,Control,0.0
CAMP_0971,CUST_069,Loyalty Reward,50,SMS,2025-02-09,0,0,Treatment,0.0
CAMP_0972,CUST_295,Loyalty Reward,10,Email,2025-04-30,0,0,Treatment,0.0
CAMP_0973,CUST_103,Discount,20,Email,2025-02-21,1,0,Treatment,0.0
CAMP_0974,CUST_133,Loyalty Reward,30,SMS,2025-02-20,0,0,Control,0.0
CAMP_0975,CUST_202,New Arrival,20,In-App Push,2025-02-04,0,0,Treatment,0.0
CAMP_0976,CUST_245,Loyalty Reward,10,In-App Push,2025-02-10,0,0,Treatment,0.0
CAMP_0977,CUST_446,Loyalty Reward,50,Email,2025-03-27,1,1,Treatment,10777.76
CAMP_0978,CUST_034,Discount,20,In-App Push,2025-04-08,0,0,Treatment,0.0
CAMP_0979,CUST_097,Discount,10,SMS,2025-01-10,0,0,Control,0.0
CAMP_0980,CUST_174,Discount,10,Email,2025-02-05,1,0,Treatment,0.0
CAMP_0981,CUST_221,Loyalty Reward,30,SMS,2025-04-20,0,0,Control,0.0
CAMP_0982,CUST_399,New Arrival,50,SMS,2025-01-06,0,0,Control,0.0
CAMP_0983,CUST_062,Loyalty Reward,30,SMS,2025-01-08,0,0,Treatment,0.0
CAMP_0984,CUST_331,Discount,30,SMS,2025-02-28,0,0,Treatment,0.0
CAMP_0985,CUST_122,Loyalty Reward,30,Email,2025-04-10,0,0,Treatment,0.0
CAMP_0986,CUST_229,Seasonal Sale,10,SMS,2025-03-13,0,0,Treatment,0.0
CAMP_0987,CUST_480,Loyalty Reward,10,In-App Push,2025-02-07,0,0,Control,0.0
CAMP_0988,CUST_189,Loyalty Reward,20,In-App Push,2025-04-25,0,0,Treatment,0.0
CAMP_0989,CUST_444,New Arrival,30,Email,2025-04-14,1,1,Control,12141.6
CAMP_0990,CUST_012,Discount,10,SMS,2025-01-21,0,0,Treatment,0.0
CAMP_0991,CUST_249,Discount,50,Email,2025-03-25,0,0,Treatment,0.0
CAMP_0992,CUST_176,Loyalty Reward,20,In-App Push,2025-04-04,0,0,Control,0.0
CAMP_0993,CUST_010,Seasonal Sale,0,In-App Push,2025-02-24,1,1,Control,9850.69
CAMP_0994,CUST_469,Discount,0,In-App Push,2025-03-02,1,0,Treatment,0.0
CAMP_0995,CUST_052,Loyalty Reward,10,In-App Push,2025-02-07,0,0,Treatment,0.0
CAMP_0996,CUST_374,Discount,20,SMS,2025-04-23,0,0,Control,0.0
CAMP_0997,CUST_334,Loyalty Reward,0,SMS,2025-03-14,0,0,Treatment,0.0
CAMP_0998,CUST_055,Flash Sale,20,SMS,2025-02-11,1,1,Treatment,3212.03
CAMP_0999,CUST_363,Loyalty Reward,0,Email,2025-03-04,0,0,Treatment,0.0
CAMP_1000,CUST_038,Loyalty Reward,0,Email,2025-04-27,0,0,Treatment,0.0
